,ID,economy,country_code_x,Region,Income_group,reportyr,WBL INDEX,ENTREPRENEURSHIP,sign_contract,register_business,open_bank_account,discrimination_credit_prohibited,period,sign_contract_count,register_business_count,open_bank_account_count,discrimination_credit_prohibited_count,total_law_counts,country_code_y,latitude_x,longitude_x
163,ARE1985,United Arab Emirates,ARE,Middle East & North Africa,High income,1985,17.5,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3,AE,23.424076,53.847818
164,ARE1986,United Arab Emirates,ARE,Middle East & North Africa,High income,1986,17.5,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3,AE,23.424076,53.847818
165,ARE1987,United Arab Emirates,ARE,Middle East & North Africa,High income,1987,17.5,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,AE,23.424076,53.847818
166,ARE1988,United Arab Emirates,ARE,Middle East & North Africa,High income,1988,17.5,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,AE,23.424076,53.847818
167,ARE1989,United Arab Emirates,ARE,Middle East & North Africa,High income,1989,17.5,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,AE,23.424076,53.847818
168,ARE1990,United Arab Emirates,ARE,Middle East & North Africa,High income,1990,17.5,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,AE,23.424076,53.847818
169,ARE1991,United Arab Emirates,ARE,Middle East & North Africa,High income,1991,17.5,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,AE,23.424076,53.847818
170,ARE1992,United Arab Emirates,ARE,Middle East & North Africa,High income,1992,17.5,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,AE,23.424076,53.847818
171,ARE1993,United Arab Emirates,ARE,Middle East & North Africa,High income,1993,17.5,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,AE,23.424076,53.847818
172,ARE1994,United Arab Emirates,ARE,Middle East & North Africa,High income,1994,17.5,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,AE,23.424076,53.847818
173,ARE1995,United Arab Emirates,ARE,Middle East & North Africa,High income,1995,17.5,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,AE,23.424076,53.847818
174,ARE1996,United Arab Emirates,ARE,Middle East & North Africa,High income,1996,17.5,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,AE,23.424076,53.847818
175,ARE1997,United Arab Emirates,ARE,Middle East & North Africa,High income,1997,17.5,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3,AE,23.424076,53.847818
176,ARE1998,United Arab Emirates,ARE,Middle East & North Africa,High income,1998,17.5,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3,AE,23.424076,53.847818
177,ARE1999,United Arab Emirates,ARE,Middle East & North Africa,High income,1999,17.5,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3,AE,23.424076,53.847818
178,ARE2000,United Arab Emirates,ARE,Middle East & North Africa,High income,2000,26.9,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3,AE,23.424076,53.847818
179,ARE2001,United Arab Emirates,ARE,Middle East & North Africa,High income,2001,26.9,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3,AE,23.424076,53.847818
180,ARE2002,United Arab Emirates,ARE,Middle East & North Africa,High income,2002,26.9,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3,AE,23.424076,53.847818
181,ARE2003,United Arab Emirates,ARE,Middle East & North Africa,High income,2003,26.9,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3,AE,23.424076,53.847818
182,ARE2004,United Arab Emirates,ARE,Middle East & North Africa,High income,2004,26.9,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3,AE,23.424076,53.847818
183,ARE2005,United Arab Emirates,ARE,Middle East & North Africa,High income,2005,26.9,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3,AE,23.424076,53.847818
184,ARE2006,United Arab Emirates,ARE,Middle East & North Africa,High income,2006,26.9,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3,AE,23.424076,53.847818
185,ARE2007,United Arab Emirates,ARE,Middle East & North Africa,High income,2007,26.9,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3,AE,23.424076,53.847818
186,ARE2008,United Arab Emirates,ARE,Middle East & North Africa,High income,2008,26.9,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3,AE,23.424076,53.847818
187,ARE2009,United Arab Emirates,ARE,Middle East & North Africa,High income,2009,26.9,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3,AE,23.424076,53.847818
188,ARE2010,United Arab Emirates,ARE,Middle East & North Africa,High income,2010,26.9,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3,AE,23.424076,53.847818
189,ARE2011,United Arab Emirates,ARE,Middle East & North Africa,High income,2011,26.9,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3,AE,23.424076,53.847818
190,ARE2012,United Arab Emirates,ARE,Middle East & North Africa,High income,2012,26.9,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3,AE,23.424076,53.847818
191,ARE2013,United Arab Emirates,ARE,Middle East & North Africa,High income,2013,26.9,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3,AE,23.424076,53.847818
192,ARE2014,United Arab Emirates,ARE,Middle East & North Africa,High income,2014,26.9,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3,AE,23.424076,53.847818
193,ARE2015,United Arab Emirates,ARE,Middle East & North Africa,High income,2015,26.9,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3,AE,23.424076,53.847818
194,ARE2016,United Arab Emirates,ARE,Middle East & North Africa,High income,2016,26.9,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3,AE,23.424076,53.847818
195,ARE2017,United Arab Emirates,ARE,Middle East & North Africa,High income,2017,26.9,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3,AE,23.424076,53.847818
196,ARE2018,United Arab Emirates,ARE,Middle East & North Africa,High income,2018,26.9,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3,AE,23.424076,53.847818
197,ARE2019,United Arab Emirates,ARE,Middle East & North Africa,High income,2019,30,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3,AE,23.424076,53.847818
198,ARE2020,United Arab Emirates,ARE,Middle East & North Africa,High income,2020,59.4,100,Yes,Yes,Yes,Yes,2017-2021,1,1,1,1,4,AE,23.424076,53.847818
199,ARE2021,United Arab Emirates,ARE,Middle East & North Africa,High income,2021,82.5,100,Yes,Yes,Yes,Yes,2017-2021,1,1,1,1,4,AE,23.424076,53.847818
200,ARG1972,Argentina,ARG,Latin America & Caribbean,Upper middle income,1972,30.6,0,No,No,No,No,1972-1976,0,0,0,0,0,AR,-38.416097,-63.616672
201,ARG1973,Argentina,ARG,Latin America & Caribbean,Upper middle income,1973,30.6,0,No,No,No,No,1972-1976,0,0,0,0,0,AR,-38.416097,-63.616672
202,ARG1974,Argentina,ARG,Latin America & Caribbean,Upper middle income,1974,30.6,0,No,No,No,No,1972-1976,0,0,0,0,0,AR,-38.416097,-63.616672
203,ARG1975,Argentina,ARG,Latin America & Caribbean,Upper middle income,1975,30.6,0,No,No,No,No,1972-1976,0,0,0,0,0,AR,-38.416097,-63.616672
204,ARG1976,Argentina,ARG,Latin America & Caribbean,Upper middle income,1976,32.5,0,No,No,No,No,1972-1976,0,0,0,0,0,AR,-38.416097,-63.616672
205,ARG1977,Argentina,ARG,Latin America & Caribbean,Upper middle income,1977,38.8,0,No,No,No,No,1977-1981,0,0,0,0,0,AR,-38.416097,-63.616672
206,ARG1978,Argentina,ARG,Latin America & Caribbean,Upper middle income,1978,38.8,0,No,No,No,No,1977-1981,0,0,0,0,0,AR,-38.416097,-63.616672
207,ARG1979,Argentina,ARG,Latin America & Caribbean,Upper middle income,1979,38.8,0,No,No,No,No,1977-1981,0,0,0,0,0,AR,-38.416097,-63.616672
208,ARG1980,Argentina,ARG,Latin America & Caribbean,Upper middle income,1980,38.8,0,No,No,No,No,1977-1981,0,0,0,0,0,AR,-38.416097,-63.616672
209,ARG1981,Argentina,ARG,Latin America & Caribbean,Upper middle income,1981,38.8,0,No,No,No,No,1977-1981,0,0,0,0,0,AR,-38.416097,-63.616672
210,ARG1982,Argentina,ARG,Latin America & Caribbean,Upper middle income,1982,38.8,0,No,No,No,No,1982-1986,0,0,0,0,0,AR,-38.416097,-63.616672
211,ARG1983,Argentina,ARG,Latin America & Caribbean,Upper middle income,1983,38.8,0,No,No,No,No,1982-1986,0,0,0,0,0,AR,-38.416097,-63.616672
212,ARG1984,Argentina,ARG,Latin America & Caribbean,Upper middle income,1984,38.8,0,No,No,No,No,1982-1986,0,0,0,0,0,AR,-38.416097,-63.616672
213,ARG1985,Argentina,ARG,Latin America & Caribbean,Upper middle income,1985,38.8,0,No,No,No,No,1982-1986,0,0,0,0,0,AR,-38.416097,-63.616672
214,ARG1986,Argentina,ARG,Latin America & Caribbean,Upper middle income,1986,38.8,0,No,No,No,No,1982-1986,0,0,0,0,0,AR,-38.416097,-63.616672
215,ARG1987,Argentina,ARG,Latin America & Caribbean,Upper middle income,1987,38.8,0,No,No,No,No,1987-1991,0,0,0,0,0,AR,-38.416097,-63.616672
216,ARG1988,Argentina,ARG,Latin America & Caribbean,Upper middle income,1988,38.8,0,No,No,No,No,1987-1991,0,0,0,0,0,AR,-38.416097,-63.616672
217,ARG1989,Argentina,ARG,Latin America & Caribbean,Upper middle income,1989,59.4,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,AR,-38.416097,-63.616672
218,ARG1990,Argentina,ARG,Latin America & Caribbean,Upper middle income,1990,59.4,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,AR,-38.416097,-63.616672
219,ARG1991,Argentina,ARG,Latin America & Caribbean,Upper middle income,1991,59.4,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,AR,-38.416097,-63.616672
220,ARG1992,Argentina,ARG,Latin America & Caribbean,Upper middle income,1992,59.4,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,AR,-38.416097,-63.616672
221,ARG1993,Argentina,ARG,Latin America & Caribbean,Upper middle income,1993,62.5,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,AR,-38.416097,-63.616672
222,ARG1994,Argentina,ARG,Latin America & Caribbean,Upper middle income,1994,62.5,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,AR,-38.416097,-63.616672
223,ARG1995,Argentina,ARG,Latin America & Caribbean,Upper middle income,1995,62.5,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,AR,-38.416097,-63.616672
224,ARG1996,Argentina,ARG,Latin America & Caribbean,Upper middle income,1996,65,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,AR,-38.416097,-63.616672
225,ARG1997,Argentina,ARG,Latin America & Caribbean,Upper middle income,1997,65,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3,AR,-38.416097,-63.616672
226,ARG1998,Argentina,ARG,Latin America & Caribbean,Upper middle income,1998,65,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3,AR,-38.416097,-63.616672
227,ARG1999,Argentina,ARG,Latin America & Caribbean,Upper middle income,1999,65,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3,AR,-38.416097,-63.616672
228,ARG2000,Argentina,ARG,Latin America & Caribbean,Upper middle income,2000,65,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3,AR,-38.416097,-63.616672
229,ARG2001,Argentina,ARG,Latin America & Caribbean,Upper middle income,2001,65,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3,AR,-38.416097,-63.616672
230,ARG2002,Argentina,ARG,Latin America & Caribbean,Upper middle income,2002,65,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3,AR,-38.416097,-63.616672
231,ARG2003,Argentina,ARG,Latin America & Caribbean,Upper middle income,2003,65,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3,AR,-38.416097,-63.616672
232,ARG2004,Argentina,ARG,Latin America & Caribbean,Upper middle income,2004,65,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3,AR,-38.416097,-63.616672
233,ARG2005,Argentina,ARG,Latin America & Caribbean,Upper middle income,2005,70,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3,AR,-38.416097,-63.616672
234,ARG2006,Argentina,ARG,Latin America & Caribbean,Upper middle income,2006,70,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3,AR,-38.416097,-63.616672
235,ARG2007,Argentina,ARG,Latin America & Caribbean,Upper middle income,2007,70,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3,AR,-38.416097,-63.616672
236,ARG2008,Argentina,ARG,Latin America & Caribbean,Upper middle income,2008,70,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3,AR,-38.416097,-63.616672
237,ARG2009,Argentina,ARG,Latin America & Caribbean,Upper middle income,2009,70,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3,AR,-38.416097,-63.616672
238,ARG2010,Argentina,ARG,Latin America & Caribbean,Upper middle income,2010,73.1,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3,AR,-38.416097,-63.616672
239,ARG2011,Argentina,ARG,Latin America & Caribbean,Upper middle income,2011,73.1,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3,AR,-38.416097,-63.616672
240,ARG2012,Argentina,ARG,Latin America & Caribbean,Upper middle income,2012,73.1,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3,AR,-38.416097,-63.616672
241,ARG2013,Argentina,ARG,Latin America & Caribbean,Upper middle income,2013,73.1,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3,AR,-38.416097,-63.616672
242,ARG2014,Argentina,ARG,Latin America & Caribbean,Upper middle income,2014,73.1,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3,AR,-38.416097,-63.616672
243,ARG2015,Argentina,ARG,Latin America & Caribbean,Upper middle income,2015,73.1,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3,AR,-38.416097,-63.616672
244,ARG2016,Argentina,ARG,Latin America & Caribbean,Upper middle income,2016,73.1,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3,AR,-38.416097,-63.616672
245,ARG2017,Argentina,ARG,Latin America & Caribbean,Upper middle income,2017,73.1,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3,AR,-38.416097,-63.616672
246,ARG2018,Argentina,ARG,Latin America & Caribbean,Upper middle income,2018,73.1,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3,AR,-38.416097,-63.616672
247,ARG2019,Argentina,ARG,Latin America & Caribbean,Upper middle income,2019,76.3,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3,AR,-38.416097,-63.616672
248,ARG2020,Argentina,ARG,Latin America & Caribbean,Upper middle income,2020,76.3,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3,AR,-38.416097,-63.616672
249,ARG2021,Argentina,ARG,Latin America & Caribbean,Upper middle income,2021,76.3,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3,AR,-38.416097,-63.616672
250,ARM1972,Armenia,ARM,Europe & Central Asia,Upper middle income,1972,50,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3,AM,40.069099,45.038189
251,ARM1973,Armenia,ARM,Europe & Central Asia,Upper middle income,1973,52.5,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3,AM,40.069099,45.038189
252,ARM1974,Armenia,ARM,Europe & Central Asia,Upper middle income,1974,55.6,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3,AM,40.069099,45.038189
253,ARM1975,Armenia,ARM,Europe & Central Asia,Upper middle income,1975,55.6,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3,AM,40.069099,45.038189
254,ARM1976,Armenia,ARM,Europe & Central Asia,Upper middle income,1976,55.6,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3,AM,40.069099,45.038189
255,ARM1977,Armenia,ARM,Europe & Central Asia,Upper middle income,1977,55.6,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3,AM,40.069099,45.038189
256,ARM1978,Armenia,ARM,Europe & Central Asia,Upper middle income,1978,55.6,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3,AM,40.069099,45.038189
257,ARM1979,Armenia,ARM,Europe & Central Asia,Upper middle income,1979,55.6,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3,AM,40.069099,45.038189
258,ARM1980,Armenia,ARM,Europe & Central Asia,Upper middle income,1980,55.6,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3,AM,40.069099,45.038189
259,ARM1981,Armenia,ARM,Europe & Central Asia,Upper middle income,1981,55.6,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3,AM,40.069099,45.038189
260,ARM1982,Armenia,ARM,Europe & Central Asia,Upper middle income,1982,55.6,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3,AM,40.069099,45.038189
261,ARM1983,Armenia,ARM,Europe & Central Asia,Upper middle income,1983,55.6,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3,AM,40.069099,45.038189
262,ARM1984,Armenia,ARM,Europe & Central Asia,Upper middle income,1984,55.6,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3,AM,40.069099,45.038189
263,ARM1985,Armenia,ARM,Europe & Central Asia,Upper middle income,1985,55.6,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3,AM,40.069099,45.038189
264,ARM1986,Armenia,ARM,Europe & Central Asia,Upper middle income,1986,55.6,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3,AM,40.069099,45.038189
265,ARM1987,Armenia,ARM,Europe & Central Asia,Upper middle income,1987,55.6,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,AM,40.069099,45.038189
266,ARM1988,Armenia,ARM,Europe & Central Asia,Upper middle income,1988,55.6,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,AM,40.069099,45.038189
267,ARM1989,Armenia,ARM,Europe & Central Asia,Upper middle income,1989,55.6,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,AM,40.069099,45.038189
268,ARM1990,Armenia,ARM,Europe & Central Asia,Upper middle income,1990,55.6,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,AM,40.069099,45.038189
269,ARM1991,Armenia,ARM,Europe & Central Asia,Upper middle income,1991,55.6,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,AM,40.069099,45.038189
270,ARM1992,Armenia,ARM,Europe & Central Asia,Upper middle income,1992,55.6,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,AM,40.069099,45.038189
271,ARM1993,Armenia,ARM,Europe & Central Asia,Upper middle income,1993,55.6,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,AM,40.069099,45.038189
272,ARM1994,Armenia,ARM,Europe & Central Asia,Upper middle income,1994,55.6,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,AM,40.069099,45.038189
273,ARM1995,Armenia,ARM,Europe & Central Asia,Upper middle income,1995,55.6,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,AM,40.069099,45.038189
274,ARM1996,Armenia,ARM,Europe & Central Asia,Upper middle income,1996,55.6,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,AM,40.069099,45.038189
275,ARM1997,Armenia,ARM,Europe & Central Asia,Upper middle income,1997,58.8,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3,AM,40.069099,45.038189
276,ARM1998,Armenia,ARM,Europe & Central Asia,Upper middle income,1998,58.8,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3,AM,40.069099,45.038189
277,ARM1999,Armenia,ARM,Europe & Central Asia,Upper middle income,1999,58.8,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3,AM,40.069099,45.038189
278,ARM2000,Armenia,ARM,Europe & Central Asia,Upper middle income,2000,58.8,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3,AM,40.069099,45.038189
279,ARM2001,Armenia,ARM,Europe & Central Asia,Upper middle income,2001,58.8,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3,AM,40.069099,45.038189
280,ARM2002,Armenia,ARM,Europe & Central Asia,Upper middle income,2002,58.8,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3,AM,40.069099,45.038189
281,ARM2003,Armenia,ARM,Europe & Central Asia,Upper middle income,2003,58.8,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3,AM,40.069099,45.038189
282,ARM2004,Armenia,ARM,Europe & Central Asia,Upper middle income,2004,61.9,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3,AM,40.069099,45.038189
283,ARM2005,Armenia,ARM,Europe & Central Asia,Upper middle income,2005,61.9,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3,AM,40.069099,45.038189
284,ARM2006,Armenia,ARM,Europe & Central Asia,Upper middle income,2006,76.9,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3,AM,40.069099,45.038189
285,ARM2007,Armenia,ARM,Europe & Central Asia,Upper middle income,2007,76.9,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3,AM,40.069099,45.038189
286,ARM2008,Armenia,ARM,Europe & Central Asia,Upper middle income,2008,76.9,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3,AM,40.069099,45.038189
287,ARM2009,Armenia,ARM,Europe & Central Asia,Upper middle income,2009,76.9,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3,AM,40.069099,45.038189
288,ARM2010,Armenia,ARM,Europe & Central Asia,Upper middle income,2010,76.9,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3,AM,40.069099,45.038189
289,ARM2011,Armenia,ARM,Europe & Central Asia,Upper middle income,2011,76.9,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3,AM,40.069099,45.038189
290,ARM2012,Armenia,ARM,Europe & Central Asia,Upper middle income,2012,80,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3,AM,40.069099,45.038189
291,ARM2013,Armenia,ARM,Europe & Central Asia,Upper middle income,2013,80,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3,AM,40.069099,45.038189
292,ARM2014,Armenia,ARM,Europe & Central Asia,Upper middle income,2014,80,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3,AM,40.069099,45.038189
293,ARM2015,Armenia,ARM,Europe & Central Asia,Upper middle income,2015,80,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3,AM,40.069099,45.038189
294,ARM2016,Armenia,ARM,Europe & Central Asia,Upper middle income,2016,80,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3,AM,40.069099,45.038189
295,ARM2017,Armenia,ARM,Europe & Central Asia,Upper middle income,2017,80,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3,AM,40.069099,45.038189
296,ARM2018,Armenia,ARM,Europe & Central Asia,Upper middle income,2018,80,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3,AM,40.069099,45.038189
297,ARM2019,Armenia,ARM,Europe & Central Asia,Upper middle income,2019,82.5,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3,AM,40.069099,45.038189
298,ARM2020,Armenia,ARM,Europe & Central Asia,Upper middle income,2020,82.5,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3,AM,40.069099,45.038189
299,ARM2021,Armenia,ARM,Europe & Central Asia,Upper middle income,2021,82.5,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3,AM,40.069099,45.038189
300,ATG1972,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1972,54.4,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3,AG,17.060816,-61.796428
301,ATG1973,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1973,54.4,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3,AG,17.060816,-61.796428
302,ATG1974,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1974,60.6,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3,AG,17.060816,-61.796428
303,ATG1975,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1975,60.6,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3,AG,17.060816,-61.796428
304,ATG1976,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1976,60.6,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3,AG,17.060816,-61.796428
305,ATG1977,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1977,63.8,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3,AG,17.060816,-61.796428
306,ATG1978,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1978,63.8,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3,AG,17.060816,-61.796428
307,ATG1979,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1979,63.8,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3,AG,17.060816,-61.796428
308,ATG1980,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1980,63.8,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3,AG,17.060816,-61.796428
309,ATG1981,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1981,63.8,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3,AG,17.060816,-61.796428
310,ATG1982,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1982,63.8,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3,AG,17.060816,-61.796428
311,ATG1983,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1983,63.8,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3,AG,17.060816,-61.796428
312,ATG1984,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1984,63.8,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3,AG,17.060816,-61.796428
313,ATG1985,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1985,63.8,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3,AG,17.060816,-61.796428
314,ATG1986,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1986,63.8,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3,AG,17.060816,-61.796428
315,ATG1987,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1987,63.8,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,AG,17.060816,-61.796428
316,ATG1988,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1988,63.8,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,AG,17.060816,-61.796428
317,ATG1989,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1989,63.8,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,AG,17.060816,-61.796428
318,ATG1990,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1990,63.8,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,AG,17.060816,-61.796428
319,ATG1991,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1991,63.8,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,AG,17.060816,-61.796428
320,ATG1992,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1992,63.8,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,AG,17.060816,-61.796428
321,ATG1993,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1993,63.8,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,AG,17.060816,-61.796428
