,ID,economy,wbcodev2,Region,Income_group,reportyr,WBL INDEX,ENTREPRENEURSHIP,sign_contract,register_business,open_bank_account,discrimination_credit_prohibited,period,sign_contract_count,register_business_count,open_bank_account_count,discrimination_credit_prohibited_count,total_law_counts
193,ARE2015,United Arab Emirates,ARE,Middle East & North Africa,High income,2015,26.9,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3
194,ARE2016,United Arab Emirates,ARE,Middle East & North Africa,High income,2016,26.9,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3
195,ARE2017,United Arab Emirates,ARE,Middle East & North Africa,High income,2017,26.9,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3
196,ARE2018,United Arab Emirates,ARE,Middle East & North Africa,High income,2018,26.9,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3
197,ARE2019,United Arab Emirates,ARE,Middle East & North Africa,High income,2019,30.0,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3
198,ARE2020,United Arab Emirates,ARE,Middle East & North Africa,High income,2020,59.4,100,Yes,Yes,Yes,Yes,2017-2021,1,1,1,1,4
199,ARE2021,United Arab Emirates,ARE,Middle East & North Africa,High income,2021,82.5,100,Yes,Yes,Yes,Yes,2017-2021,1,1,1,1,4
200,ARG1972,Argentina,ARG,Latin America & Caribbean,Upper middle income,1972,30.6,0,No,No,No,No,1972-1976,0,0,0,0,0
201,ARG1973,Argentina,ARG,Latin America & Caribbean,Upper middle income,1973,30.6,0,No,No,No,No,1972-1976,0,0,0,0,0
202,ARG1974,Argentina,ARG,Latin America & Caribbean,Upper middle income,1974,30.6,0,No,No,No,No,1972-1976,0,0,0,0,0
203,ARG1975,Argentina,ARG,Latin America & Caribbean,Upper middle income,1975,30.6,0,No,No,No,No,1972-1976,0,0,0,0,0
204,ARG1976,Argentina,ARG,Latin America & Caribbean,Upper middle income,1976,32.5,0,No,No,No,No,1972-1976,0,0,0,0,0
205,ARG1977,Argentina,ARG,Latin America & Caribbean,Upper middle income,1977,38.8,0,No,No,No,No,1977-1981,0,0,0,0,0
206,ARG1978,Argentina,ARG,Latin America & Caribbean,Upper middle income,1978,38.8,0,No,No,No,No,1977-1981,0,0,0,0,0
207,ARG1979,Argentina,ARG,Latin America & Caribbean,Upper middle income,1979,38.8,0,No,No,No,No,1977-1981,0,0,0,0,0
208,ARG1980,Argentina,ARG,Latin America & Caribbean,Upper middle income,1980,38.8,0,No,No,No,No,1977-1981,0,0,0,0,0
209,ARG1981,Argentina,ARG,Latin America & Caribbean,Upper middle income,1981,38.8,0,No,No,No,No,1977-1981,0,0,0,0,0
210,ARG1982,Argentina,ARG,Latin America & Caribbean,Upper middle income,1982,38.8,0,No,No,No,No,1982-1986,0,0,0,0,0
211,ARG1983,Argentina,ARG,Latin America & Caribbean,Upper middle income,1983,38.8,0,No,No,No,No,1982-1986,0,0,0,0,0
212,ARG1984,Argentina,ARG,Latin America & Caribbean,Upper middle income,1984,38.8,0,No,No,No,No,1982-1986,0,0,0,0,0
213,ARG1985,Argentina,ARG,Latin America & Caribbean,Upper middle income,1985,38.8,0,No,No,No,No,1982-1986,0,0,0,0,0
214,ARG1986,Argentina,ARG,Latin America & Caribbean,Upper middle income,1986,38.8,0,No,No,No,No,1982-1986,0,0,0,0,0
215,ARG1987,Argentina,ARG,Latin America & Caribbean,Upper middle income,1987,38.8,0,No,No,No,No,1987-1991,0,0,0,0,0
216,ARG1988,Argentina,ARG,Latin America & Caribbean,Upper middle income,1988,38.8,0,No,No,No,No,1987-1991,0,0,0,0,0
217,ARG1989,Argentina,ARG,Latin America & Caribbean,Upper middle income,1989,59.4,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3
218,ARG1990,Argentina,ARG,Latin America & Caribbean,Upper middle income,1990,59.4,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3
219,ARG1991,Argentina,ARG,Latin America & Caribbean,Upper middle income,1991,59.4,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3
220,ARG1992,Argentina,ARG,Latin America & Caribbean,Upper middle income,1992,59.4,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3
221,ARG1993,Argentina,ARG,Latin America & Caribbean,Upper middle income,1993,62.5,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3
222,ARG1994,Argentina,ARG,Latin America & Caribbean,Upper middle income,1994,62.5,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3
223,ARG1995,Argentina,ARG,Latin America & Caribbean,Upper middle income,1995,62.5,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3
224,ARG1996,Argentina,ARG,Latin America & Caribbean,Upper middle income,1996,65.0,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3
225,ARG1997,Argentina,ARG,Latin America & Caribbean,Upper middle income,1997,65.0,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3
226,ARG1998,Argentina,ARG,Latin America & Caribbean,Upper middle income,1998,65.0,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3
227,ARG1999,Argentina,ARG,Latin America & Caribbean,Upper middle income,1999,65.0,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3
228,ARG2000,Argentina,ARG,Latin America & Caribbean,Upper middle income,2000,65.0,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3
229,ARG2001,Argentina,ARG,Latin America & Caribbean,Upper middle income,2001,65.0,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3
230,ARG2002,Argentina,ARG,Latin America & Caribbean,Upper middle income,2002,65.0,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3
231,ARG2003,Argentina,ARG,Latin America & Caribbean,Upper middle income,2003,65.0,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3
232,ARG2004,Argentina,ARG,Latin America & Caribbean,Upper middle income,2004,65.0,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3
233,ARG2005,Argentina,ARG,Latin America & Caribbean,Upper middle income,2005,70.0,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3
234,ARG2006,Argentina,ARG,Latin America & Caribbean,Upper middle income,2006,70.0,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3
235,ARG2007,Argentina,ARG,Latin America & Caribbean,Upper middle income,2007,70.0,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3
236,ARG2008,Argentina,ARG,Latin America & Caribbean,Upper middle income,2008,70.0,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3
237,ARG2009,Argentina,ARG,Latin America & Caribbean,Upper middle income,2009,70.0,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3
238,ARG2010,Argentina,ARG,Latin America & Caribbean,Upper middle income,2010,73.1,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3
239,ARG2011,Argentina,ARG,Latin America & Caribbean,Upper middle income,2011,73.1,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3
240,ARG2012,Argentina,ARG,Latin America & Caribbean,Upper middle income,2012,73.1,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3
241,ARG2013,Argentina,ARG,Latin America & Caribbean,Upper middle income,2013,73.1,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3
242,ARG2014,Argentina,ARG,Latin America & Caribbean,Upper middle income,2014,73.1,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3
243,ARG2015,Argentina,ARG,Latin America & Caribbean,Upper middle income,2015,73.1,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3
244,ARG2016,Argentina,ARG,Latin America & Caribbean,Upper middle income,2016,73.1,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3
245,ARG2017,Argentina,ARG,Latin America & Caribbean,Upper middle income,2017,73.1,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3
246,ARG2018,Argentina,ARG,Latin America & Caribbean,Upper middle income,2018,73.1,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3
247,ARG2019,Argentina,ARG,Latin America & Caribbean,Upper middle income,2019,76.3,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3
248,ARG2020,Argentina,ARG,Latin America & Caribbean,Upper middle income,2020,76.3,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3
249,ARG2021,Argentina,ARG,Latin America & Caribbean,Upper middle income,2021,76.3,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3
250,ARM1972,Armenia,ARM,Europe & Central Asia,Upper middle income,1972,50.0,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3
251,ARM1973,Armenia,ARM,Europe & Central Asia,Upper middle income,1973,52.5,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3
252,ARM1974,Armenia,ARM,Europe & Central Asia,Upper middle income,1974,55.6,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3
253,ARM1975,Armenia,ARM,Europe & Central Asia,Upper middle income,1975,55.6,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3
254,ARM1976,Armenia,ARM,Europe & Central Asia,Upper middle income,1976,55.6,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3
255,ARM1977,Armenia,ARM,Europe & Central Asia,Upper middle income,1977,55.6,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3
256,ARM1978,Armenia,ARM,Europe & Central Asia,Upper middle income,1978,55.6,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3
257,ARM1979,Armenia,ARM,Europe & Central Asia,Upper middle income,1979,55.6,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3
258,ARM1980,Armenia,ARM,Europe & Central Asia,Upper middle income,1980,55.6,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3
259,ARM1981,Armenia,ARM,Europe & Central Asia,Upper middle income,1981,55.6,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3
260,ARM1982,Armenia,ARM,Europe & Central Asia,Upper middle income,1982,55.6,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3
261,ARM1983,Armenia,ARM,Europe & Central Asia,Upper middle income,1983,55.6,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3
262,ARM1984,Armenia,ARM,Europe & Central Asia,Upper middle income,1984,55.6,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3
263,ARM1985,Armenia,ARM,Europe & Central Asia,Upper middle income,1985,55.6,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3
264,ARM1986,Armenia,ARM,Europe & Central Asia,Upper middle income,1986,55.6,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3
265,ARM1987,Armenia,ARM,Europe & Central Asia,Upper middle income,1987,55.6,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3
266,ARM1988,Armenia,ARM,Europe & Central Asia,Upper middle income,1988,55.6,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3
267,ARM1989,Armenia,ARM,Europe & Central Asia,Upper middle income,1989,55.6,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3
268,ARM1990,Armenia,ARM,Europe & Central Asia,Upper middle income,1990,55.6,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3
269,ARM1991,Armenia,ARM,Europe & Central Asia,Upper middle income,1991,55.6,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3
270,ARM1992,Armenia,ARM,Europe & Central Asia,Upper middle income,1992,55.6,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3
271,ARM1993,Armenia,ARM,Europe & Central Asia,Upper middle income,1993,55.6,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3
272,ARM1994,Armenia,ARM,Europe & Central Asia,Upper middle income,1994,55.6,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3
273,ARM1995,Armenia,ARM,Europe & Central Asia,Upper middle income,1995,55.6,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3
274,ARM1996,Armenia,ARM,Europe & Central Asia,Upper middle income,1996,55.6,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3
275,ARM1997,Armenia,ARM,Europe & Central Asia,Upper middle income,1997,58.8,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3
276,ARM1998,Armenia,ARM,Europe & Central Asia,Upper middle income,1998,58.8,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3
277,ARM1999,Armenia,ARM,Europe & Central Asia,Upper middle income,1999,58.8,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3
278,ARM2000,Armenia,ARM,Europe & Central Asia,Upper middle income,2000,58.8,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3
279,ARM2001,Armenia,ARM,Europe & Central Asia,Upper middle income,2001,58.8,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3
280,ARM2002,Armenia,ARM,Europe & Central Asia,Upper middle income,2002,58.8,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3
281,ARM2003,Armenia,ARM,Europe & Central Asia,Upper middle income,2003,58.8,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3
282,ARM2004,Armenia,ARM,Europe & Central Asia,Upper middle income,2004,61.9,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3
283,ARM2005,Armenia,ARM,Europe & Central Asia,Upper middle income,2005,61.9,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3
284,ARM2006,Armenia,ARM,Europe & Central Asia,Upper middle income,2006,76.9,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3
285,ARM2007,Armenia,ARM,Europe & Central Asia,Upper middle income,2007,76.9,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3
286,ARM2008,Armenia,ARM,Europe & Central Asia,Upper middle income,2008,76.9,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3
287,ARM2009,Armenia,ARM,Europe & Central Asia,Upper middle income,2009,76.9,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3
288,ARM2010,Armenia,ARM,Europe & Central Asia,Upper middle income,2010,76.9,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3
289,ARM2011,Armenia,ARM,Europe & Central Asia,Upper middle income,2011,76.9,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3
290,ARM2012,Armenia,ARM,Europe & Central Asia,Upper middle income,2012,80.0,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3
291,ARM2013,Armenia,ARM,Europe & Central Asia,Upper middle income,2013,80.0,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3
292,ARM2014,Armenia,ARM,Europe & Central Asia,Upper middle income,2014,80.0,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3
293,ARM2015,Armenia,ARM,Europe & Central Asia,Upper middle income,2015,80.0,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3
294,ARM2016,Armenia,ARM,Europe & Central Asia,Upper middle income,2016,80.0,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3
295,ARM2017,Armenia,ARM,Europe & Central Asia,Upper middle income,2017,80.0,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3
296,ARM2018,Armenia,ARM,Europe & Central Asia,Upper middle income,2018,80.0,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3
297,ARM2019,Armenia,ARM,Europe & Central Asia,Upper middle income,2019,82.5,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3
298,ARM2020,Armenia,ARM,Europe & Central Asia,Upper middle income,2020,82.5,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3
299,ARM2021,Armenia,ARM,Europe & Central Asia,Upper middle income,2021,82.5,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3
300,ATG1972,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1972,54.4,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3
301,ATG1973,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1973,54.4,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3
302,ATG1974,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1974,60.6,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3
303,ATG1975,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1975,60.6,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3
304,ATG1976,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1976,60.6,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3
305,ATG1977,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1977,63.8,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3
306,ATG1978,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1978,63.8,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3
307,ATG1979,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1979,63.8,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3
308,ATG1980,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1980,63.8,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3
309,ATG1981,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1981,63.8,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3
310,ATG1982,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1982,63.8,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3
311,ATG1983,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1983,63.8,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3
312,ATG1984,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1984,63.8,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3
313,ATG1985,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1985,63.8,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3
314,ATG1986,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1986,63.8,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3
315,ATG1987,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1987,63.8,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3
316,ATG1988,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1988,63.8,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3
317,ATG1989,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1989,63.8,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3
318,ATG1990,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1990,63.8,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3
319,ATG1991,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1991,63.8,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3
320,ATG1992,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1992,63.8,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3
321,ATG1993,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1993,63.8,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3
322,ATG1994,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1994,63.8,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3
323,ATG1995,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1995,63.8,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3
324,ATG1996,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1996,63.8,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3
325,ATG1997,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1997,63.8,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3
326,ATG1998,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1998,63.8,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3
327,ATG1999,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1999,63.8,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3
328,ATG2000,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2000,66.3,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3
329,ATG2001,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2001,66.3,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3
330,ATG2002,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2002,66.3,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3
331,ATG2003,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2003,66.3,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3
332,ATG2004,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2004,66.3,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3
333,ATG2005,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2005,66.3,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3
334,ATG2006,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2006,66.3,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3
335,ATG2007,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2007,66.3,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3
336,ATG2008,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2008,66.3,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3
337,ATG2009,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2009,66.3,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3
338,ATG2010,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2010,66.3,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3
339,ATG2011,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2011,66.3,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3
340,ATG2012,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2012,66.3,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3
341,ATG2013,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2013,66.3,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3
342,ATG2014,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2014,66.3,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3
343,ATG2015,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2015,66.3,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3
344,ATG2016,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2016,66.3,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3
345,ATG2017,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2017,66.3,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3
346,ATG2018,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2018,66.3,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3
347,ATG2019,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2019,66.3,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3
348,ATG2020,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2020,66.3,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3
349,ATG2021,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2021,66.3,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3
350,AUS1972,Australia,AUS,High income: OECD,High income,1972,54.4,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3
351,AUS1973,Australia,AUS,High income: OECD,High income,1973,54.4,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3
352,AUS1974,Australia,AUS,High income: OECD,High income,1974,54.4,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3
353,AUS1975,Australia,AUS,High income: OECD,High income,1975,54.4,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3
354,AUS1976,Australia,AUS,High income: OECD,High income,1976,54.4,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3
355,AUS1977,Australia,AUS,High income: OECD,High income,1977,56.9,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3
356,AUS1978,Australia,AUS,High income: OECD,High income,1978,56.9,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3
357,AUS1979,Australia,AUS,High income: OECD,High income,1979,56.9,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3
358,AUS1980,Australia,AUS,High income: OECD,High income,1980,56.9,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3
359,AUS1981,Australia,AUS,High income: OECD,High income,1981,56.9,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3
360,AUS1982,Australia,AUS,High income: OECD,High income,1982,59.4,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3
361,AUS1983,Australia,AUS,High income: OECD,High income,1983,62.5,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3
362,AUS1984,Australia,AUS,High income: OECD,High income,1984,65.6,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3
363,AUS1985,Australia,AUS,High income: OECD,High income,1985,75.0,100,Yes,Yes,Yes,Yes,1982-1986,1,1,1,1,4
364,AUS1986,Australia,AUS,High income: OECD,High income,1986,75.0,100,Yes,Yes,Yes,Yes,1982-1986,1,1,1,1,4
365,AUS1987,Australia,AUS,High income: OECD,High income,1987,75.0,100,Yes,Yes,Yes,Yes,1987-1991,1,1,1,1,4
366,AUS1988,Australia,AUS,High income: OECD,High income,1988,75.0,100,Yes,Yes,Yes,Yes,1987-1991,1,1,1,1,4
367,AUS1989,Australia,AUS,High income: OECD,High income,1989,75.0,100,Yes,Yes,Yes,Yes,1987-1991,1,1,1,1,4
368,AUS1990,Australia,AUS,High income: OECD,High income,1990,75.0,100,Yes,Yes,Yes,Yes,1987-1991,1,1,1,1,4
369,AUS1991,Australia,AUS,High income: OECD,High income,1991,75.0,100,Yes,Yes,Yes,Yes,1987-1991,1,1,1,1,4
370,AUS1992,Australia,AUS,High income: OECD,High income,1992,75.0,100,Yes,Yes,Yes,Yes,1992-1996,1,1,1,1,4
371,AUS1993,Australia,AUS,High income: OECD,High income,1993,75.0,100,Yes,Yes,Yes,Yes,1992-1996,1,1,1,1,4
372,AUS1994,Australia,AUS,High income: OECD,High income,1994,75.0,100,Yes,Yes,Yes,Yes,1992-1996,1,1,1,1,4
373,AUS1995,Australia,AUS,High income: OECD,High income,1995,75.0,100,Yes,Yes,Yes,Yes,1992-1996,1,1,1,1,4
374,AUS1996,Australia,AUS,High income: OECD,High income,1996,75.0,100,Yes,Yes,Yes,Yes,1992-1996,1,1,1,1,4
375,AUS1997,Australia,AUS,High income: OECD,High income,1997,75.0,100,Yes,Yes,Yes,Yes,1997-2001,1,1,1,1,4
376,AUS1998,Australia,AUS,High income: OECD,High income,1998,81.3,100,Yes,Yes,Yes,Yes,1997-2001,1,1,1,1,4
377,AUS1999,Australia,AUS,High income: OECD,High income,1999,81.3,100,Yes,Yes,Yes,Yes,1997-2001,1,1,1,1,4
378,AUS2000,Australia,AUS,High income: OECD,High income,2000,81.3,100,Yes,Yes,Yes,Yes,1997-2001,1,1,1,1,4
379,AUS2001,Australia,AUS,High income: OECD,High income,2001,81.3,100,Yes,Yes,Yes,Yes,1997-2001,1,1,1,1,4
380,AUS2002,Australia,AUS,High income: OECD,High income,2002,81.3,100,Yes,Yes,Yes,Yes,2002-2006,1,1,1,1,4
381,AUS2003,Australia,AUS,High income: OECD,High income,2003,81.3,100,Yes,Yes,Yes,Yes,2002-2006,1,1,1,1,4
382,AUS2004,Australia,AUS,High income: OECD,High income,2004,81.3,100,Yes,Yes,Yes,Yes,2002-2006,1,1,1,1,4
383,AUS2005,Australia,AUS,High income: OECD,High income,2005,81.3,100,Yes,Yes,Yes,Yes,2002-2006,1,1,1,1,4
