,Unnamed: 0,ID,economy,wbcodev2,Region,Income_group,reportyr,WBL INDEX,ENTREPRENEURSHIP,sign_contract,register_business,open_bank_account,discrimination_credit_prohibited,period
224,224,ARG1991,Argentina,ARG,Latin America & Caribbean,Upper middle income,1991,59.4,75,Yes,Yes,Yes,No,1987-1991
225,225,ARG1992,Argentina,ARG,Latin America & Caribbean,Upper middle income,1992,59.4,75,Yes,Yes,Yes,No,1992-1996
226,226,ARG1993,Argentina,ARG,Latin America & Caribbean,Upper middle income,1993,62.5,75,Yes,Yes,Yes,No,1992-1996
227,227,ARG1994,Argentina,ARG,Latin America & Caribbean,Upper middle income,1994,62.5,75,Yes,Yes,Yes,No,1992-1996
228,228,ARG1995,Argentina,ARG,Latin America & Caribbean,Upper middle income,1995,62.5,75,Yes,Yes,Yes,No,1992-1996
229,229,ARG1996,Argentina,ARG,Latin America & Caribbean,Upper middle income,1996,65.0,75,Yes,Yes,Yes,No,1992-1996
230,230,ARG1997,Argentina,ARG,Latin America & Caribbean,Upper middle income,1997,65.0,75,Yes,Yes,Yes,No,1997-2001
231,231,ARG1998,Argentina,ARG,Latin America & Caribbean,Upper middle income,1998,65.0,75,Yes,Yes,Yes,No,1997-2001
232,232,ARG1999,Argentina,ARG,Latin America & Caribbean,Upper middle income,1999,65.0,75,Yes,Yes,Yes,No,1997-2001
233,233,ARG2000,Argentina,ARG,Latin America & Caribbean,Upper middle income,2000,65.0,75,Yes,Yes,Yes,No,1997-2001
234,234,ARG2001,Argentina,ARG,Latin America & Caribbean,Upper middle income,2001,65.0,75,Yes,Yes,Yes,No,1997-2001
235,235,ARG2002,Argentina,ARG,Latin America & Caribbean,Upper middle income,2002,65.0,75,Yes,Yes,Yes,No,2002-2006
236,236,ARG2003,Argentina,ARG,Latin America & Caribbean,Upper middle income,2003,65.0,75,Yes,Yes,Yes,No,2002-2006
237,237,ARG2004,Argentina,ARG,Latin America & Caribbean,Upper middle income,2004,65.0,75,Yes,Yes,Yes,No,2002-2006
238,238,ARG2005,Argentina,ARG,Latin America & Caribbean,Upper middle income,2005,70.0,75,Yes,Yes,Yes,No,2002-2006
239,239,ARG2006,Argentina,ARG,Latin America & Caribbean,Upper middle income,2006,70.0,75,Yes,Yes,Yes,No,2002-2006
240,240,ARG2007,Argentina,ARG,Latin America & Caribbean,Upper middle income,2007,70.0,75,Yes,Yes,Yes,No,2007-2011
241,241,ARG2008,Argentina,ARG,Latin America & Caribbean,Upper middle income,2008,70.0,75,Yes,Yes,Yes,No,2007-2011
242,242,ARG2009,Argentina,ARG,Latin America & Caribbean,Upper middle income,2009,70.0,75,Yes,Yes,Yes,No,2007-2011
243,243,ARG2010,Argentina,ARG,Latin America & Caribbean,Upper middle income,2010,73.1,75,Yes,Yes,Yes,No,2007-2011
244,244,ARG2011,Argentina,ARG,Latin America & Caribbean,Upper middle income,2011,73.1,75,Yes,Yes,Yes,No,2007-2011
245,245,ARG2012,Argentina,ARG,Latin America & Caribbean,Upper middle income,2012,73.1,75,Yes,Yes,Yes,No,2012-2016
246,246,ARG2013,Argentina,ARG,Latin America & Caribbean,Upper middle income,2013,73.1,75,Yes,Yes,Yes,No,2012-2016
247,247,ARG2014,Argentina,ARG,Latin America & Caribbean,Upper middle income,2014,73.1,75,Yes,Yes,Yes,No,2012-2016
248,248,ARG2015,Argentina,ARG,Latin America & Caribbean,Upper middle income,2015,73.1,75,Yes,Yes,Yes,No,2012-2016
249,249,ARG2016,Argentina,ARG,Latin America & Caribbean,Upper middle income,2016,73.1,75,Yes,Yes,Yes,No,2012-2016
250,250,ARG2017,Argentina,ARG,Latin America & Caribbean,Upper middle income,2017,73.1,75,Yes,Yes,Yes,No,2017-2021
251,251,ARG2018,Argentina,ARG,Latin America & Caribbean,Upper middle income,2018,73.1,75,Yes,Yes,Yes,No,2017-2021
252,252,ARG2019,Argentina,ARG,Latin America & Caribbean,Upper middle income,2019,76.3,75,Yes,Yes,Yes,No,2017-2021
253,253,ARG2020,Argentina,ARG,Latin America & Caribbean,Upper middle income,2020,76.3,75,Yes,Yes,Yes,No,2017-2021
254,254,ARG2021,Argentina,ARG,Latin America & Caribbean,Upper middle income,2021,76.3,75,Yes,Yes,Yes,No,2017-2021
256,256,ARM1972,Armenia,ARM,Europe & Central Asia,Upper middle income,1972,50.0,75,Yes,Yes,Yes,No,1972-1976
257,257,ARM1973,Armenia,ARM,Europe & Central Asia,Upper middle income,1973,52.5,75,Yes,Yes,Yes,No,1972-1976
258,258,ARM1974,Armenia,ARM,Europe & Central Asia,Upper middle income,1974,55.6,75,Yes,Yes,Yes,No,1972-1976
259,259,ARM1975,Armenia,ARM,Europe & Central Asia,Upper middle income,1975,55.6,75,Yes,Yes,Yes,No,1972-1976
260,260,ARM1976,Armenia,ARM,Europe & Central Asia,Upper middle income,1976,55.6,75,Yes,Yes,Yes,No,1972-1976
261,261,ARM1977,Armenia,ARM,Europe & Central Asia,Upper middle income,1977,55.6,75,Yes,Yes,Yes,No,1977-1981
262,262,ARM1978,Armenia,ARM,Europe & Central Asia,Upper middle income,1978,55.6,75,Yes,Yes,Yes,No,1977-1981
263,263,ARM1979,Armenia,ARM,Europe & Central Asia,Upper middle income,1979,55.6,75,Yes,Yes,Yes,No,1977-1981
264,264,ARM1980,Armenia,ARM,Europe & Central Asia,Upper middle income,1980,55.6,75,Yes,Yes,Yes,No,1977-1981
265,265,ARM1981,Armenia,ARM,Europe & Central Asia,Upper middle income,1981,55.6,75,Yes,Yes,Yes,No,1977-1981
266,266,ARM1982,Armenia,ARM,Europe & Central Asia,Upper middle income,1982,55.6,75,Yes,Yes,Yes,No,1982-1986
267,267,ARM1983,Armenia,ARM,Europe & Central Asia,Upper middle income,1983,55.6,75,Yes,Yes,Yes,No,1982-1986
268,268,ARM1984,Armenia,ARM,Europe & Central Asia,Upper middle income,1984,55.6,75,Yes,Yes,Yes,No,1982-1986
269,269,ARM1985,Armenia,ARM,Europe & Central Asia,Upper middle income,1985,55.6,75,Yes,Yes,Yes,No,1982-1986
270,270,ARM1986,Armenia,ARM,Europe & Central Asia,Upper middle income,1986,55.6,75,Yes,Yes,Yes,No,1982-1986
271,271,ARM1987,Armenia,ARM,Europe & Central Asia,Upper middle income,1987,55.6,75,Yes,Yes,Yes,No,1987-1991
272,272,ARM1988,Armenia,ARM,Europe & Central Asia,Upper middle income,1988,55.6,75,Yes,Yes,Yes,No,1987-1991
273,273,ARM1989,Armenia,ARM,Europe & Central Asia,Upper middle income,1989,55.6,75,Yes,Yes,Yes,No,1987-1991
274,274,ARM1990,Armenia,ARM,Europe & Central Asia,Upper middle income,1990,55.6,75,Yes,Yes,Yes,No,1987-1991
275,275,ARM1991,Armenia,ARM,Europe & Central Asia,Upper middle income,1991,55.6,75,Yes,Yes,Yes,No,1987-1991
276,276,ARM1992,Armenia,ARM,Europe & Central Asia,Upper middle income,1992,55.6,75,Yes,Yes,Yes,No,1992-1996
277,277,ARM1993,Armenia,ARM,Europe & Central Asia,Upper middle income,1993,55.6,75,Yes,Yes,Yes,No,1992-1996
278,278,ARM1994,Armenia,ARM,Europe & Central Asia,Upper middle income,1994,55.6,75,Yes,Yes,Yes,No,1992-1996
279,279,ARM1995,Armenia,ARM,Europe & Central Asia,Upper middle income,1995,55.6,75,Yes,Yes,Yes,No,1992-1996
280,280,ARM1996,Armenia,ARM,Europe & Central Asia,Upper middle income,1996,55.6,75,Yes,Yes,Yes,No,1992-1996
281,281,ARM1997,Armenia,ARM,Europe & Central Asia,Upper middle income,1997,58.8,75,Yes,Yes,Yes,No,1997-2001
282,282,ARM1998,Armenia,ARM,Europe & Central Asia,Upper middle income,1998,58.8,75,Yes,Yes,Yes,No,1997-2001
283,283,ARM1999,Armenia,ARM,Europe & Central Asia,Upper middle income,1999,58.8,75,Yes,Yes,Yes,No,1997-2001
284,284,ARM2000,Armenia,ARM,Europe & Central Asia,Upper middle income,2000,58.8,75,Yes,Yes,Yes,No,1997-2001
285,285,ARM2001,Armenia,ARM,Europe & Central Asia,Upper middle income,2001,58.8,75,Yes,Yes,Yes,No,1997-2001
286,286,ARM2002,Armenia,ARM,Europe & Central Asia,Upper middle income,2002,58.8,75,Yes,Yes,Yes,No,2002-2006
287,287,ARM2003,Armenia,ARM,Europe & Central Asia,Upper middle income,2003,58.8,75,Yes,Yes,Yes,No,2002-2006
288,288,ARM2004,Armenia,ARM,Europe & Central Asia,Upper middle income,2004,61.9,75,Yes,Yes,Yes,No,2002-2006
289,289,ARM2005,Armenia,ARM,Europe & Central Asia,Upper middle income,2005,61.9,75,Yes,Yes,Yes,No,2002-2006
290,290,ARM2006,Armenia,ARM,Europe & Central Asia,Upper middle income,2006,76.9,75,Yes,Yes,Yes,No,2002-2006
291,291,ARM2007,Armenia,ARM,Europe & Central Asia,Upper middle income,2007,76.9,75,Yes,Yes,Yes,No,2007-2011
292,292,ARM2008,Armenia,ARM,Europe & Central Asia,Upper middle income,2008,76.9,75,Yes,Yes,Yes,No,2007-2011
293,293,ARM2009,Armenia,ARM,Europe & Central Asia,Upper middle income,2009,76.9,75,Yes,Yes,Yes,No,2007-2011
294,294,ARM2010,Armenia,ARM,Europe & Central Asia,Upper middle income,2010,76.9,75,Yes,Yes,Yes,No,2007-2011
295,295,ARM2011,Armenia,ARM,Europe & Central Asia,Upper middle income,2011,76.9,75,Yes,Yes,Yes,No,2007-2011
296,296,ARM2012,Armenia,ARM,Europe & Central Asia,Upper middle income,2012,80.0,75,Yes,Yes,Yes,No,2012-2016
297,297,ARM2013,Armenia,ARM,Europe & Central Asia,Upper middle income,2013,80.0,75,Yes,Yes,Yes,No,2012-2016
298,298,ARM2014,Armenia,ARM,Europe & Central Asia,Upper middle income,2014,80.0,75,Yes,Yes,Yes,No,2012-2016
299,299,ARM2015,Armenia,ARM,Europe & Central Asia,Upper middle income,2015,80.0,75,Yes,Yes,Yes,No,2012-2016
300,300,ARM2016,Armenia,ARM,Europe & Central Asia,Upper middle income,2016,80.0,75,Yes,Yes,Yes,No,2012-2016
301,301,ARM2017,Armenia,ARM,Europe & Central Asia,Upper middle income,2017,80.0,75,Yes,Yes,Yes,No,2017-2021
302,302,ARM2018,Armenia,ARM,Europe & Central Asia,Upper middle income,2018,80.0,75,Yes,Yes,Yes,No,2017-2021
303,303,ARM2019,Armenia,ARM,Europe & Central Asia,Upper middle income,2019,82.5,75,Yes,Yes,Yes,No,2017-2021
304,304,ARM2020,Armenia,ARM,Europe & Central Asia,Upper middle income,2020,82.5,75,Yes,Yes,Yes,No,2017-2021
305,305,ARM2021,Armenia,ARM,Europe & Central Asia,Upper middle income,2021,82.5,75,Yes,Yes,Yes,No,2017-2021
307,307,ATG1972,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1972,54.4,75,Yes,Yes,Yes,No,1972-1976
308,308,ATG1973,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1973,54.4,75,Yes,Yes,Yes,No,1972-1976
309,309,ATG1974,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1974,60.6,75,Yes,Yes,Yes,No,1972-1976
310,310,ATG1975,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1975,60.6,75,Yes,Yes,Yes,No,1972-1976
311,311,ATG1976,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1976,60.6,75,Yes,Yes,Yes,No,1972-1976
312,312,ATG1977,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1977,63.8,75,Yes,Yes,Yes,No,1977-1981
313,313,ATG1978,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1978,63.8,75,Yes,Yes,Yes,No,1977-1981
314,314,ATG1979,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1979,63.8,75,Yes,Yes,Yes,No,1977-1981
315,315,ATG1980,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1980,63.8,75,Yes,Yes,Yes,No,1977-1981
316,316,ATG1981,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1981,63.8,75,Yes,Yes,Yes,No,1977-1981
317,317,ATG1982,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1982,63.8,75,Yes,Yes,Yes,No,1982-1986
318,318,ATG1983,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1983,63.8,75,Yes,Yes,Yes,No,1982-1986
319,319,ATG1984,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1984,63.8,75,Yes,Yes,Yes,No,1982-1986
320,320,ATG1985,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1985,63.8,75,Yes,Yes,Yes,No,1982-1986
321,321,ATG1986,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1986,63.8,75,Yes,Yes,Yes,No,1982-1986
322,322,ATG1987,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1987,63.8,75,Yes,Yes,Yes,No,1987-1991
323,323,ATG1988,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1988,63.8,75,Yes,Yes,Yes,No,1987-1991
324,324,ATG1989,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1989,63.8,75,Yes,Yes,Yes,No,1987-1991
325,325,ATG1990,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1990,63.8,75,Yes,Yes,Yes,No,1987-1991
326,326,ATG1991,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1991,63.8,75,Yes,Yes,Yes,No,1987-1991
327,327,ATG1992,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1992,63.8,75,Yes,Yes,Yes,No,1992-1996
328,328,ATG1993,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1993,63.8,75,Yes,Yes,Yes,No,1992-1996
329,329,ATG1994,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1994,63.8,75,Yes,Yes,Yes,No,1992-1996
330,330,ATG1995,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1995,63.8,75,Yes,Yes,Yes,No,1992-1996
331,331,ATG1996,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1996,63.8,75,Yes,Yes,Yes,No,1992-1996
332,332,ATG1997,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1997,63.8,75,Yes,Yes,Yes,No,1997-2001
333,333,ATG1998,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1998,63.8,75,Yes,Yes,Yes,No,1997-2001
334,334,ATG1999,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1999,63.8,75,Yes,Yes,Yes,No,1997-2001
335,335,ATG2000,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2000,66.3,75,Yes,Yes,Yes,No,1997-2001
336,336,ATG2001,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2001,66.3,75,Yes,Yes,Yes,No,1997-2001
337,337,ATG2002,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2002,66.3,75,Yes,Yes,Yes,No,2002-2006
338,338,ATG2003,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2003,66.3,75,Yes,Yes,Yes,No,2002-2006
339,339,ATG2004,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2004,66.3,75,Yes,Yes,Yes,No,2002-2006
340,340,ATG2005,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2005,66.3,75,Yes,Yes,Yes,No,2002-2006
341,341,ATG2006,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2006,66.3,75,Yes,Yes,Yes,No,2002-2006
342,342,ATG2007,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2007,66.3,75,Yes,Yes,Yes,No,2007-2011
343,343,ATG2008,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2008,66.3,75,Yes,Yes,Yes,No,2007-2011
344,344,ATG2009,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2009,66.3,75,Yes,Yes,Yes,No,2007-2011
345,345,ATG2010,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2010,66.3,75,Yes,Yes,Yes,No,2007-2011
346,346,ATG2011,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2011,66.3,75,Yes,Yes,Yes,No,2007-2011
347,347,ATG2012,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2012,66.3,75,Yes,Yes,Yes,No,2012-2016
348,348,ATG2013,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2013,66.3,75,Yes,Yes,Yes,No,2012-2016
349,349,ATG2014,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2014,66.3,75,Yes,Yes,Yes,No,2012-2016
350,350,ATG2015,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2015,66.3,75,Yes,Yes,Yes,No,2012-2016
351,351,ATG2016,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2016,66.3,75,Yes,Yes,Yes,No,2012-2016
352,352,ATG2017,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2017,66.3,75,Yes,Yes,Yes,No,2017-2021
353,353,ATG2018,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2018,66.3,75,Yes,Yes,Yes,No,2017-2021
354,354,ATG2019,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2019,66.3,75,Yes,Yes,Yes,No,2017-2021
355,355,ATG2020,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2020,66.3,75,Yes,Yes,Yes,No,2017-2021
356,356,ATG2021,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2021,66.3,75,Yes,Yes,Yes,No,2017-2021
358,358,AUS1972,Australia,AUS,High income: OECD,High income,1972,54.4,75,Yes,Yes,Yes,No,1972-1976
359,359,AUS1973,Australia,AUS,High income: OECD,High income,1973,54.4,75,Yes,Yes,Yes,No,1972-1976
360,360,AUS1974,Australia,AUS,High income: OECD,High income,1974,54.4,75,Yes,Yes,Yes,No,1972-1976
361,361,AUS1975,Australia,AUS,High income: OECD,High income,1975,54.4,75,Yes,Yes,Yes,No,1972-1976
362,362,AUS1976,Australia,AUS,High income: OECD,High income,1976,54.4,75,Yes,Yes,Yes,No,1972-1976
363,363,AUS1977,Australia,AUS,High income: OECD,High income,1977,56.9,75,Yes,Yes,Yes,No,1977-1981
364,364,AUS1978,Australia,AUS,High income: OECD,High income,1978,56.9,75,Yes,Yes,Yes,No,1977-1981
365,365,AUS1979,Australia,AUS,High income: OECD,High income,1979,56.9,75,Yes,Yes,Yes,No,1977-1981
366,366,AUS1980,Australia,AUS,High income: OECD,High income,1980,56.9,75,Yes,Yes,Yes,No,1977-1981
367,367,AUS1981,Australia,AUS,High income: OECD,High income,1981,56.9,75,Yes,Yes,Yes,No,1977-1981
368,368,AUS1982,Australia,AUS,High income: OECD,High income,1982,59.4,75,Yes,Yes,Yes,No,1982-1986
369,369,AUS1983,Australia,AUS,High income: OECD,High income,1983,62.5,75,Yes,Yes,Yes,No,1982-1986
370,370,AUS1984,Australia,AUS,High income: OECD,High income,1984,65.6,75,Yes,Yes,Yes,No,1982-1986
371,371,AUS1985,Australia,AUS,High income: OECD,High income,1985,75.0,100,Yes,Yes,Yes,Yes,1982-1986
372,372,AUS1986,Australia,AUS,High income: OECD,High income,1986,75.0,100,Yes,Yes,Yes,Yes,1982-1986
373,373,AUS1987,Australia,AUS,High income: OECD,High income,1987,75.0,100,Yes,Yes,Yes,Yes,1987-1991
374,374,AUS1988,Australia,AUS,High income: OECD,High income,1988,75.0,100,Yes,Yes,Yes,Yes,1987-1991
375,375,AUS1989,Australia,AUS,High income: OECD,High income,1989,75.0,100,Yes,Yes,Yes,Yes,1987-1991
376,376,AUS1990,Australia,AUS,High income: OECD,High income,1990,75.0,100,Yes,Yes,Yes,Yes,1987-1991
377,377,AUS1991,Australia,AUS,High income: OECD,High income,1991,75.0,100,Yes,Yes,Yes,Yes,1987-1991
378,378,AUS1992,Australia,AUS,High income: OECD,High income,1992,75.0,100,Yes,Yes,Yes,Yes,1992-1996
379,379,AUS1993,Australia,AUS,High income: OECD,High income,1993,75.0,100,Yes,Yes,Yes,Yes,1992-1996
380,380,AUS1994,Australia,AUS,High income: OECD,High income,1994,75.0,100,Yes,Yes,Yes,Yes,1992-1996
381,381,AUS1995,Australia,AUS,High income: OECD,High income,1995,75.0,100,Yes,Yes,Yes,Yes,1992-1996
382,382,AUS1996,Australia,AUS,High income: OECD,High income,1996,75.0,100,Yes,Yes,Yes,Yes,1992-1996
383,383,AUS1997,Australia,AUS,High income: OECD,High income,1997,75.0,100,Yes,Yes,Yes,Yes,1997-2001
384,384,AUS1998,Australia,AUS,High income: OECD,High income,1998,81.3,100,Yes,Yes,Yes,Yes,1997-2001
385,385,AUS1999,Australia,AUS,High income: OECD,High income,1999,81.3,100,Yes,Yes,Yes,Yes,1997-2001
386,386,AUS2000,Australia,AUS,High income: OECD,High income,2000,81.3,100,Yes,Yes,Yes,Yes,1997-2001
387,387,AUS2001,Australia,AUS,High income: OECD,High income,2001,81.3,100,Yes,Yes,Yes,Yes,1997-2001
388,388,AUS2002,Australia,AUS,High income: OECD,High income,2002,81.3,100,Yes,Yes,Yes,Yes,2002-2006
389,389,AUS2003,Australia,AUS,High income: OECD,High income,2003,81.3,100,Yes,Yes,Yes,Yes,2002-2006
390,390,AUS2004,Australia,AUS,High income: OECD,High income,2004,81.3,100,Yes,Yes,Yes,Yes,2002-2006
391,391,AUS2005,Australia,AUS,High income: OECD,High income,2005,81.3,100,Yes,Yes,Yes,Yes,2002-2006
392,392,AUS2006,Australia,AUS,High income: OECD,High income,2006,81.3,100,Yes,Yes,Yes,Yes,2002-2006
393,393,AUS2007,Australia,AUS,High income: OECD,High income,2007,81.3,100,Yes,Yes,Yes,Yes,2007-2011
394,394,AUS2008,Australia,AUS,High income: OECD,High income,2008,81.3,100,Yes,Yes,Yes,Yes,2007-2011
395,395,AUS2009,Australia,AUS,High income: OECD,High income,2009,81.3,100,Yes,Yes,Yes,Yes,2007-2011
396,396,AUS2010,Australia,AUS,High income: OECD,High income,2010,83.8,100,Yes,Yes,Yes,Yes,2007-2011
397,397,AUS2011,Australia,AUS,High income: OECD,High income,2011,83.8,100,Yes,Yes,Yes,Yes,2007-2011
398,398,AUS2012,Australia,AUS,High income: OECD,High income,2012,91.3,100,Yes,Yes,Yes,Yes,2012-2016
399,399,AUS2013,Australia,AUS,High income: OECD,High income,2013,91.3,100,Yes,Yes,Yes,Yes,2012-2016
400,400,AUS2014,Australia,AUS,High income: OECD,High income,2014,93.8,100,Yes,Yes,Yes,Yes,2012-2016
401,401,AUS2015,Australia,AUS,High income: OECD,High income,2015,96.9,100,Yes,Yes,Yes,Yes,2012-2016
402,402,AUS2016,Australia,AUS,High income: OECD,High income,2016,96.9,100,Yes,Yes,Yes,Yes,2012-2016
403,403,AUS2017,Australia,AUS,High income: OECD,High income,2017,96.9,100,Yes,Yes,Yes,Yes,2017-2021
404,404,AUS2018,Australia,AUS,High income: OECD,High income,2018,96.9,100,Yes,Yes,Yes,Yes,2017-2021
405,405,AUS2019,Australia,AUS,High income: OECD,High income,2019,96.9,100,Yes,Yes,Yes,Yes,2017-2021
406,406,AUS2020,Australia,AUS,High income: OECD,High income,2020,96.9,100,Yes,Yes,Yes,Yes,2017-2021
407,407,AUS2021,Australia,AUS,High income: OECD,High income,2021,96.9,100,Yes,Yes,Yes,Yes,2017-2021
409,409,AUT1972,Austria,AUT,High income: OECD,High income,1972,41.3,75,Yes,Yes,Yes,No,1972-1976
410,410,AUT1973,Austria,AUT,High income: OECD,High income,1973,41.3,75,Yes,Yes,Yes,No,1972-1976
411,411,AUT1974,Austria,AUT,High income: OECD,High income,1974,41.3,75,Yes,Yes,Yes,No,1972-1976
412,412,AUT1975,Austria,AUT,High income: OECD,High income,1975,43.8,75,Yes,Yes,Yes,No,1972-1976
413,413,AUT1976,Austria,AUT,High income: OECD,High income,1976,43.8,75,Yes,Yes,Yes,No,1972-1976
414,414,AUT1977,Austria,AUT,High income: OECD,High income,1977,51.9,75,Yes,Yes,Yes,No,1977-1981
415,415,AUT1978,Austria,AUT,High income: OECD,High income,1978,51.9,75,Yes,Yes,Yes,No,1977-1981
416,416,AUT1979,Austria,AUT,High income: OECD,High income,1979,51.9,75,Yes,Yes,Yes,No,1977-1981
417,417,AUT1980,Austria,AUT,High income: OECD,High income,1980,70.6,75,Yes,Yes,Yes,No,1977-1981
418,418,AUT1981,Austria,AUT,High income: OECD,High income,1981,70.6,75,Yes,Yes,Yes,No,1977-1981
419,419,AUT1982,Austria,AUT,High income: OECD,High income,1982,70.6,75,Yes,Yes,Yes,No,1982-1986
420,420,AUT1983,Austria,AUT,High income: OECD,High income,1983,70.6,75,Yes,Yes,Yes,No,1982-1986
421,421,AUT1984,Austria,AUT,High income: OECD,High income,1984,70.6,75,Yes,Yes,Yes,No,1982-1986
422,422,AUT1985,Austria,AUT,High income: OECD,High income,1985,70.6,75,Yes,Yes,Yes,No,1982-1986
423,423,AUT1986,Austria,AUT,High income: OECD,High income,1986,70.6,75,Yes,Yes,Yes,No,1982-1986
424,424,AUT1987,Austria,AUT,High income: OECD,High income,1987,70.6,75,Yes,Yes,Yes,No,1987-1991
425,425,AUT1988,Austria,AUT,High income: OECD,High income,1988,70.6,75,Yes,Yes,Yes,No,1987-1991
426,426,AUT1989,Austria,AUT,High income: OECD,High income,1989,70.6,75,Yes,Yes,Yes,No,1987-1991
427,427,AUT1990,Austria,AUT,High income: OECD,High income,1990,70.6,75,Yes,Yes,Yes,No,1987-1991
428,428,AUT1991,Austria,AUT,High income: OECD,High income,1991,70.6,75,Yes,Yes,Yes,No,1987-1991
429,429,AUT1992,Austria,AUT,High income: OECD,High income,1992,73.1,75,Yes,Yes,Yes,No,1992-1996
430,430,AUT1993,Austria,AUT,High income: OECD,High income,1993,73.1,75,Yes,Yes,Yes,No,1992-1996
431,431,AUT1994,Austria,AUT,High income: OECD,High income,1994,76.3,75,Yes,Yes,Yes,No,1992-1996
