,ID,economy,wbcodev2,Region,Income_group,reportyr,WBL INDEX,ENTREPRENEURSHIP,sign_contract,register_business,open_bank_account,discrimination_credit_prohibited
250,ARG2017,Argentina,ARG,Latin America & Caribbean,Upper middle income,2017,73.1,75,Yes,Yes,Yes,No
251,ARG2018,Argentina,ARG,Latin America & Caribbean,Upper middle income,2018,73.1,75,Yes,Yes,Yes,No
252,ARG2019,Argentina,ARG,Latin America & Caribbean,Upper middle income,2019,76.3,75,Yes,Yes,Yes,No
253,ARG2020,Argentina,ARG,Latin America & Caribbean,Upper middle income,2020,76.3,75,Yes,Yes,Yes,No
254,ARG2021,Argentina,ARG,Latin America & Caribbean,Upper middle income,2021,76.3,75,Yes,Yes,Yes,No
255,ARM1971,Armenia,ARM,Europe & Central Asia,Upper middle income,1971,53.1,75,Yes,Yes,Yes,No
256,ARM1972,Armenia,ARM,Europe & Central Asia,Upper middle income,1972,50.0,75,Yes,Yes,Yes,No
257,ARM1973,Armenia,ARM,Europe & Central Asia,Upper middle income,1973,52.5,75,Yes,Yes,Yes,No
258,ARM1974,Armenia,ARM,Europe & Central Asia,Upper middle income,1974,55.6,75,Yes,Yes,Yes,No
259,ARM1975,Armenia,ARM,Europe & Central Asia,Upper middle income,1975,55.6,75,Yes,Yes,Yes,No
260,ARM1976,Armenia,ARM,Europe & Central Asia,Upper middle income,1976,55.6,75,Yes,Yes,Yes,No
261,ARM1977,Armenia,ARM,Europe & Central Asia,Upper middle income,1977,55.6,75,Yes,Yes,Yes,No
262,ARM1978,Armenia,ARM,Europe & Central Asia,Upper middle income,1978,55.6,75,Yes,Yes,Yes,No
263,ARM1979,Armenia,ARM,Europe & Central Asia,Upper middle income,1979,55.6,75,Yes,Yes,Yes,No
264,ARM1980,Armenia,ARM,Europe & Central Asia,Upper middle income,1980,55.6,75,Yes,Yes,Yes,No
265,ARM1981,Armenia,ARM,Europe & Central Asia,Upper middle income,1981,55.6,75,Yes,Yes,Yes,No
266,ARM1982,Armenia,ARM,Europe & Central Asia,Upper middle income,1982,55.6,75,Yes,Yes,Yes,No
267,ARM1983,Armenia,ARM,Europe & Central Asia,Upper middle income,1983,55.6,75,Yes,Yes,Yes,No
268,ARM1984,Armenia,ARM,Europe & Central Asia,Upper middle income,1984,55.6,75,Yes,Yes,Yes,No
269,ARM1985,Armenia,ARM,Europe & Central Asia,Upper middle income,1985,55.6,75,Yes,Yes,Yes,No
270,ARM1986,Armenia,ARM,Europe & Central Asia,Upper middle income,1986,55.6,75,Yes,Yes,Yes,No
271,ARM1987,Armenia,ARM,Europe & Central Asia,Upper middle income,1987,55.6,75,Yes,Yes,Yes,No
272,ARM1988,Armenia,ARM,Europe & Central Asia,Upper middle income,1988,55.6,75,Yes,Yes,Yes,No
273,ARM1989,Armenia,ARM,Europe & Central Asia,Upper middle income,1989,55.6,75,Yes,Yes,Yes,No
274,ARM1990,Armenia,ARM,Europe & Central Asia,Upper middle income,1990,55.6,75,Yes,Yes,Yes,No
275,ARM1991,Armenia,ARM,Europe & Central Asia,Upper middle income,1991,55.6,75,Yes,Yes,Yes,No
276,ARM1992,Armenia,ARM,Europe & Central Asia,Upper middle income,1992,55.6,75,Yes,Yes,Yes,No
277,ARM1993,Armenia,ARM,Europe & Central Asia,Upper middle income,1993,55.6,75,Yes,Yes,Yes,No
278,ARM1994,Armenia,ARM,Europe & Central Asia,Upper middle income,1994,55.6,75,Yes,Yes,Yes,No
279,ARM1995,Armenia,ARM,Europe & Central Asia,Upper middle income,1995,55.6,75,Yes,Yes,Yes,No
280,ARM1996,Armenia,ARM,Europe & Central Asia,Upper middle income,1996,55.6,75,Yes,Yes,Yes,No
281,ARM1997,Armenia,ARM,Europe & Central Asia,Upper middle income,1997,58.8,75,Yes,Yes,Yes,No
282,ARM1998,Armenia,ARM,Europe & Central Asia,Upper middle income,1998,58.8,75,Yes,Yes,Yes,No
283,ARM1999,Armenia,ARM,Europe & Central Asia,Upper middle income,1999,58.8,75,Yes,Yes,Yes,No
284,ARM2000,Armenia,ARM,Europe & Central Asia,Upper middle income,2000,58.8,75,Yes,Yes,Yes,No
285,ARM2001,Armenia,ARM,Europe & Central Asia,Upper middle income,2001,58.8,75,Yes,Yes,Yes,No
286,ARM2002,Armenia,ARM,Europe & Central Asia,Upper middle income,2002,58.8,75,Yes,Yes,Yes,No
287,ARM2003,Armenia,ARM,Europe & Central Asia,Upper middle income,2003,58.8,75,Yes,Yes,Yes,No
288,ARM2004,Armenia,ARM,Europe & Central Asia,Upper middle income,2004,61.9,75,Yes,Yes,Yes,No
289,ARM2005,Armenia,ARM,Europe & Central Asia,Upper middle income,2005,61.9,75,Yes,Yes,Yes,No
290,ARM2006,Armenia,ARM,Europe & Central Asia,Upper middle income,2006,76.9,75,Yes,Yes,Yes,No
291,ARM2007,Armenia,ARM,Europe & Central Asia,Upper middle income,2007,76.9,75,Yes,Yes,Yes,No
292,ARM2008,Armenia,ARM,Europe & Central Asia,Upper middle income,2008,76.9,75,Yes,Yes,Yes,No
293,ARM2009,Armenia,ARM,Europe & Central Asia,Upper middle income,2009,76.9,75,Yes,Yes,Yes,No
294,ARM2010,Armenia,ARM,Europe & Central Asia,Upper middle income,2010,76.9,75,Yes,Yes,Yes,No
295,ARM2011,Armenia,ARM,Europe & Central Asia,Upper middle income,2011,76.9,75,Yes,Yes,Yes,No
296,ARM2012,Armenia,ARM,Europe & Central Asia,Upper middle income,2012,80.0,75,Yes,Yes,Yes,No
297,ARM2013,Armenia,ARM,Europe & Central Asia,Upper middle income,2013,80.0,75,Yes,Yes,Yes,No
298,ARM2014,Armenia,ARM,Europe & Central Asia,Upper middle income,2014,80.0,75,Yes,Yes,Yes,No
299,ARM2015,Armenia,ARM,Europe & Central Asia,Upper middle income,2015,80.0,75,Yes,Yes,Yes,No
300,ARM2016,Armenia,ARM,Europe & Central Asia,Upper middle income,2016,80.0,75,Yes,Yes,Yes,No
301,ARM2017,Armenia,ARM,Europe & Central Asia,Upper middle income,2017,80.0,75,Yes,Yes,Yes,No
302,ARM2018,Armenia,ARM,Europe & Central Asia,Upper middle income,2018,80.0,75,Yes,Yes,Yes,No
303,ARM2019,Armenia,ARM,Europe & Central Asia,Upper middle income,2019,82.5,75,Yes,Yes,Yes,No
304,ARM2020,Armenia,ARM,Europe & Central Asia,Upper middle income,2020,82.5,75,Yes,Yes,Yes,No
305,ARM2021,Armenia,ARM,Europe & Central Asia,Upper middle income,2021,82.5,75,Yes,Yes,Yes,No
306,ATG1971,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1971,54.4,75,Yes,Yes,Yes,No
307,ATG1972,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1972,54.4,75,Yes,Yes,Yes,No
308,ATG1973,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1973,54.4,75,Yes,Yes,Yes,No
309,ATG1974,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1974,60.6,75,Yes,Yes,Yes,No
310,ATG1975,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1975,60.6,75,Yes,Yes,Yes,No
311,ATG1976,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1976,60.6,75,Yes,Yes,Yes,No
312,ATG1977,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1977,63.8,75,Yes,Yes,Yes,No
313,ATG1978,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1978,63.8,75,Yes,Yes,Yes,No
314,ATG1979,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1979,63.8,75,Yes,Yes,Yes,No
315,ATG1980,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1980,63.8,75,Yes,Yes,Yes,No
316,ATG1981,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1981,63.8,75,Yes,Yes,Yes,No
317,ATG1982,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1982,63.8,75,Yes,Yes,Yes,No
318,ATG1983,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1983,63.8,75,Yes,Yes,Yes,No
319,ATG1984,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1984,63.8,75,Yes,Yes,Yes,No
320,ATG1985,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1985,63.8,75,Yes,Yes,Yes,No
321,ATG1986,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1986,63.8,75,Yes,Yes,Yes,No
322,ATG1987,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1987,63.8,75,Yes,Yes,Yes,No
323,ATG1988,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1988,63.8,75,Yes,Yes,Yes,No
324,ATG1989,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1989,63.8,75,Yes,Yes,Yes,No
325,ATG1990,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1990,63.8,75,Yes,Yes,Yes,No
326,ATG1991,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1991,63.8,75,Yes,Yes,Yes,No
327,ATG1992,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1992,63.8,75,Yes,Yes,Yes,No
328,ATG1993,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1993,63.8,75,Yes,Yes,Yes,No
329,ATG1994,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1994,63.8,75,Yes,Yes,Yes,No
330,ATG1995,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1995,63.8,75,Yes,Yes,Yes,No
331,ATG1996,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1996,63.8,75,Yes,Yes,Yes,No
332,ATG1997,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1997,63.8,75,Yes,Yes,Yes,No
333,ATG1998,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1998,63.8,75,Yes,Yes,Yes,No
334,ATG1999,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1999,63.8,75,Yes,Yes,Yes,No
335,ATG2000,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2000,66.3,75,Yes,Yes,Yes,No
336,ATG2001,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2001,66.3,75,Yes,Yes,Yes,No
337,ATG2002,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2002,66.3,75,Yes,Yes,Yes,No
338,ATG2003,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2003,66.3,75,Yes,Yes,Yes,No
339,ATG2004,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2004,66.3,75,Yes,Yes,Yes,No
340,ATG2005,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2005,66.3,75,Yes,Yes,Yes,No
341,ATG2006,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2006,66.3,75,Yes,Yes,Yes,No
342,ATG2007,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2007,66.3,75,Yes,Yes,Yes,No
343,ATG2008,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2008,66.3,75,Yes,Yes,Yes,No
344,ATG2009,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2009,66.3,75,Yes,Yes,Yes,No
345,ATG2010,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2010,66.3,75,Yes,Yes,Yes,No
346,ATG2011,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2011,66.3,75,Yes,Yes,Yes,No
347,ATG2012,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2012,66.3,75,Yes,Yes,Yes,No
348,ATG2013,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2013,66.3,75,Yes,Yes,Yes,No
349,ATG2014,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2014,66.3,75,Yes,Yes,Yes,No
350,ATG2015,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2015,66.3,75,Yes,Yes,Yes,No
351,ATG2016,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2016,66.3,75,Yes,Yes,Yes,No
352,ATG2017,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2017,66.3,75,Yes,Yes,Yes,No
353,ATG2018,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2018,66.3,75,Yes,Yes,Yes,No
354,ATG2019,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2019,66.3,75,Yes,Yes,Yes,No
355,ATG2020,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2020,66.3,75,Yes,Yes,Yes,No
356,ATG2021,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2021,66.3,75,Yes,Yes,Yes,No
357,AUS1971,Australia,AUS,High income: OECD,High income,1971,54.4,75,Yes,Yes,Yes,No
358,AUS1972,Australia,AUS,High income: OECD,High income,1972,54.4,75,Yes,Yes,Yes,No
359,AUS1973,Australia,AUS,High income: OECD,High income,1973,54.4,75,Yes,Yes,Yes,No
360,AUS1974,Australia,AUS,High income: OECD,High income,1974,54.4,75,Yes,Yes,Yes,No
361,AUS1975,Australia,AUS,High income: OECD,High income,1975,54.4,75,Yes,Yes,Yes,No
362,AUS1976,Australia,AUS,High income: OECD,High income,1976,54.4,75,Yes,Yes,Yes,No
363,AUS1977,Australia,AUS,High income: OECD,High income,1977,56.9,75,Yes,Yes,Yes,No
364,AUS1978,Australia,AUS,High income: OECD,High income,1978,56.9,75,Yes,Yes,Yes,No
365,AUS1979,Australia,AUS,High income: OECD,High income,1979,56.9,75,Yes,Yes,Yes,No
366,AUS1980,Australia,AUS,High income: OECD,High income,1980,56.9,75,Yes,Yes,Yes,No
367,AUS1981,Australia,AUS,High income: OECD,High income,1981,56.9,75,Yes,Yes,Yes,No
368,AUS1982,Australia,AUS,High income: OECD,High income,1982,59.4,75,Yes,Yes,Yes,No
369,AUS1983,Australia,AUS,High income: OECD,High income,1983,62.5,75,Yes,Yes,Yes,No
370,AUS1984,Australia,AUS,High income: OECD,High income,1984,65.6,75,Yes,Yes,Yes,No
371,AUS1985,Australia,AUS,High income: OECD,High income,1985,75.0,100,Yes,Yes,Yes,Yes
372,AUS1986,Australia,AUS,High income: OECD,High income,1986,75.0,100,Yes,Yes,Yes,Yes
373,AUS1987,Australia,AUS,High income: OECD,High income,1987,75.0,100,Yes,Yes,Yes,Yes
374,AUS1988,Australia,AUS,High income: OECD,High income,1988,75.0,100,Yes,Yes,Yes,Yes
375,AUS1989,Australia,AUS,High income: OECD,High income,1989,75.0,100,Yes,Yes,Yes,Yes
376,AUS1990,Australia,AUS,High income: OECD,High income,1990,75.0,100,Yes,Yes,Yes,Yes
377,AUS1991,Australia,AUS,High income: OECD,High income,1991,75.0,100,Yes,Yes,Yes,Yes
378,AUS1992,Australia,AUS,High income: OECD,High income,1992,75.0,100,Yes,Yes,Yes,Yes
379,AUS1993,Australia,AUS,High income: OECD,High income,1993,75.0,100,Yes,Yes,Yes,Yes
380,AUS1994,Australia,AUS,High income: OECD,High income,1994,75.0,100,Yes,Yes,Yes,Yes
381,AUS1995,Australia,AUS,High income: OECD,High income,1995,75.0,100,Yes,Yes,Yes,Yes
382,AUS1996,Australia,AUS,High income: OECD,High income,1996,75.0,100,Yes,Yes,Yes,Yes
383,AUS1997,Australia,AUS,High income: OECD,High income,1997,75.0,100,Yes,Yes,Yes,Yes
384,AUS1998,Australia,AUS,High income: OECD,High income,1998,81.3,100,Yes,Yes,Yes,Yes
385,AUS1999,Australia,AUS,High income: OECD,High income,1999,81.3,100,Yes,Yes,Yes,Yes
386,AUS2000,Australia,AUS,High income: OECD,High income,2000,81.3,100,Yes,Yes,Yes,Yes
387,AUS2001,Australia,AUS,High income: OECD,High income,2001,81.3,100,Yes,Yes,Yes,Yes
388,AUS2002,Australia,AUS,High income: OECD,High income,2002,81.3,100,Yes,Yes,Yes,Yes
389,AUS2003,Australia,AUS,High income: OECD,High income,2003,81.3,100,Yes,Yes,Yes,Yes
390,AUS2004,Australia,AUS,High income: OECD,High income,2004,81.3,100,Yes,Yes,Yes,Yes
391,AUS2005,Australia,AUS,High income: OECD,High income,2005,81.3,100,Yes,Yes,Yes,Yes
392,AUS2006,Australia,AUS,High income: OECD,High income,2006,81.3,100,Yes,Yes,Yes,Yes
393,AUS2007,Australia,AUS,High income: OECD,High income,2007,81.3,100,Yes,Yes,Yes,Yes
394,AUS2008,Australia,AUS,High income: OECD,High income,2008,81.3,100,Yes,Yes,Yes,Yes
395,AUS2009,Australia,AUS,High income: OECD,High income,2009,81.3,100,Yes,Yes,Yes,Yes
396,AUS2010,Australia,AUS,High income: OECD,High income,2010,83.8,100,Yes,Yes,Yes,Yes
397,AUS2011,Australia,AUS,High income: OECD,High income,2011,83.8,100,Yes,Yes,Yes,Yes
398,AUS2012,Australia,AUS,High income: OECD,High income,2012,91.3,100,Yes,Yes,Yes,Yes
399,AUS2013,Australia,AUS,High income: OECD,High income,2013,91.3,100,Yes,Yes,Yes,Yes
400,AUS2014,Australia,AUS,High income: OECD,High income,2014,93.8,100,Yes,Yes,Yes,Yes
401,AUS2015,Australia,AUS,High income: OECD,High income,2015,96.9,100,Yes,Yes,Yes,Yes
402,AUS2016,Australia,AUS,High income: OECD,High income,2016,96.9,100,Yes,Yes,Yes,Yes
403,AUS2017,Australia,AUS,High income: OECD,High income,2017,96.9,100,Yes,Yes,Yes,Yes
404,AUS2018,Australia,AUS,High income: OECD,High income,2018,96.9,100,Yes,Yes,Yes,Yes
405,AUS2019,Australia,AUS,High income: OECD,High income,2019,96.9,100,Yes,Yes,Yes,Yes
406,AUS2020,Australia,AUS,High income: OECD,High income,2020,96.9,100,Yes,Yes,Yes,Yes
407,AUS2021,Australia,AUS,High income: OECD,High income,2021,96.9,100,Yes,Yes,Yes,Yes
408,AUT1971,Austria,AUT,High income: OECD,High income,1971,41.3,75,Yes,Yes,Yes,No
409,AUT1972,Austria,AUT,High income: OECD,High income,1972,41.3,75,Yes,Yes,Yes,No
410,AUT1973,Austria,AUT,High income: OECD,High income,1973,41.3,75,Yes,Yes,Yes,No
411,AUT1974,Austria,AUT,High income: OECD,High income,1974,41.3,75,Yes,Yes,Yes,No
412,AUT1975,Austria,AUT,High income: OECD,High income,1975,43.8,75,Yes,Yes,Yes,No
413,AUT1976,Austria,AUT,High income: OECD,High income,1976,43.8,75,Yes,Yes,Yes,No
414,AUT1977,Austria,AUT,High income: OECD,High income,1977,51.9,75,Yes,Yes,Yes,No
415,AUT1978,Austria,AUT,High income: OECD,High income,1978,51.9,75,Yes,Yes,Yes,No
416,AUT1979,Austria,AUT,High income: OECD,High income,1979,51.9,75,Yes,Yes,Yes,No
417,AUT1980,Austria,AUT,High income: OECD,High income,1980,70.6,75,Yes,Yes,Yes,No
418,AUT1981,Austria,AUT,High income: OECD,High income,1981,70.6,75,Yes,Yes,Yes,No
419,AUT1982,Austria,AUT,High income: OECD,High income,1982,70.6,75,Yes,Yes,Yes,No
420,AUT1983,Austria,AUT,High income: OECD,High income,1983,70.6,75,Yes,Yes,Yes,No
421,AUT1984,Austria,AUT,High income: OECD,High income,1984,70.6,75,Yes,Yes,Yes,No
422,AUT1985,Austria,AUT,High income: OECD,High income,1985,70.6,75,Yes,Yes,Yes,No
423,AUT1986,Austria,AUT,High income: OECD,High income,1986,70.6,75,Yes,Yes,Yes,No
424,AUT1987,Austria,AUT,High income: OECD,High income,1987,70.6,75,Yes,Yes,Yes,No
425,AUT1988,Austria,AUT,High income: OECD,High income,1988,70.6,75,Yes,Yes,Yes,No
426,AUT1989,Austria,AUT,High income: OECD,High income,1989,70.6,75,Yes,Yes,Yes,No
427,AUT1990,Austria,AUT,High income: OECD,High income,1990,70.6,75,Yes,Yes,Yes,No
428,AUT1991,Austria,AUT,High income: OECD,High income,1991,70.6,75,Yes,Yes,Yes,No
429,AUT1992,Austria,AUT,High income: OECD,High income,1992,73.1,75,Yes,Yes,Yes,No
430,AUT1993,Austria,AUT,High income: OECD,High income,1993,73.1,75,Yes,Yes,Yes,No
431,AUT1994,Austria,AUT,High income: OECD,High income,1994,76.3,75,Yes,Yes,Yes,No
432,AUT1995,Austria,AUT,High income: OECD,High income,1995,76.3,75,Yes,Yes,Yes,No
433,AUT1996,Austria,AUT,High income: OECD,High income,1996,76.3,75,Yes,Yes,Yes,No
434,AUT1997,Austria,AUT,High income: OECD,High income,1997,76.3,75,Yes,Yes,Yes,No
435,AUT1998,Austria,AUT,High income: OECD,High income,1998,78.8,75,Yes,Yes,Yes,No
436,AUT1999,Austria,AUT,High income: OECD,High income,1999,78.8,75,Yes,Yes,Yes,No
437,AUT2000,Austria,AUT,High income: OECD,High income,2000,78.8,75,Yes,Yes,Yes,No
438,AUT2001,Austria,AUT,High income: OECD,High income,2001,78.8,75,Yes,Yes,Yes,No
439,AUT2002,Austria,AUT,High income: OECD,High income,2002,78.8,75,Yes,Yes,Yes,No
440,AUT2003,Austria,AUT,High income: OECD,High income,2003,78.8,75,Yes,Yes,Yes,No
441,AUT2004,Austria,AUT,High income: OECD,High income,2004,81.9,75,Yes,Yes,Yes,No
442,AUT2005,Austria,AUT,High income: OECD,High income,2005,81.9,75,Yes,Yes,Yes,No
443,AUT2006,Austria,AUT,High income: OECD,High income,2006,85.0,75,Yes,Yes,Yes,No
444,AUT2007,Austria,AUT,High income: OECD,High income,2007,85.0,75,Yes,Yes,Yes,No
445,AUT2008,Austria,AUT,High income: OECD,High income,2008,85.0,75,Yes,Yes,Yes,No
446,AUT2009,Austria,AUT,High income: OECD,High income,2009,85.0,75,Yes,Yes,Yes,No
447,AUT2010,Austria,AUT,High income: OECD,High income,2010,91.3,100,Yes,Yes,Yes,Yes
448,AUT2011,Austria,AUT,High income: OECD,High income,2011,91.3,100,Yes,Yes,Yes,Yes
449,AUT2012,Austria,AUT,High income: OECD,High income,2012,91.3,100,Yes,Yes,Yes,Yes
450,AUT2013,Austria,AUT,High income: OECD,High income,2013,91.3,100,Yes,Yes,Yes,Yes
451,AUT2014,Austria,AUT,High income: OECD,High income,2014,91.3,100,Yes,Yes,Yes,Yes
452,AUT2015,Austria,AUT,High income: OECD,High income,2015,94.4,100,Yes,Yes,Yes,Yes
453,AUT2016,Austria,AUT,High income: OECD,High income,2016,94.4,100,Yes,Yes,Yes,Yes
454,AUT2017,Austria,AUT,High income: OECD,High income,2017,94.4,100,Yes,Yes,Yes,Yes
455,AUT2018,Austria,AUT,High income: OECD,High income,2018,94.4,100,Yes,Yes,Yes,Yes
456,AUT2019,Austria,AUT,High income: OECD,High income,2019,94.4,100,Yes,Yes,Yes,Yes
457,AUT2020,Austria,AUT,High income: OECD,High income,2020,94.4,100,Yes,Yes,Yes,Yes
458,AUT2021,Austria,AUT,High income: OECD,High income,2021,96.9,100,Yes,Yes,Yes,Yes
459,AZE1971,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1971,53.1,75,Yes,Yes,Yes,No
460,AZE1972,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1972,50.0,75,Yes,Yes,Yes,No
461,AZE1973,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1973,61.3,75,Yes,Yes,Yes,No
462,AZE1974,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1974,61.3,75,Yes,Yes,Yes,No
463,AZE1975,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1975,61.3,75,Yes,Yes,Yes,No
464,AZE1976,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1976,61.3,75,Yes,Yes,Yes,No
465,AZE1977,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1977,61.3,75,Yes,Yes,Yes,No
466,AZE1978,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1978,61.3,75,Yes,Yes,Yes,No
467,AZE1979,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1979,61.3,75,Yes,Yes,Yes,No
468,AZE1980,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1980,61.3,75,Yes,Yes,Yes,No
469,AZE1981,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1981,61.3,75,Yes,Yes,Yes,No
470,AZE1982,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1982,61.3,75,Yes,Yes,Yes,No
471,AZE1983,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1983,61.3,75,Yes,Yes,Yes,No
472,AZE1984,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1984,61.3,75,Yes,Yes,Yes,No
473,AZE1985,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1985,61.3,75,Yes,Yes,Yes,No
474,AZE1986,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1986,61.3,75,Yes,Yes,Yes,No
475,AZE1987,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1987,61.3,75,Yes,Yes,Yes,No
476,AZE1988,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1988,61.3,75,Yes,Yes,Yes,No
477,AZE1989,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1989,61.3,75,Yes,Yes,Yes,No
478,AZE1990,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1990,61.3,75,Yes,Yes,Yes,No
479,AZE1991,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1991,61.3,75,Yes,Yes,Yes,No
480,AZE1992,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1992,61.3,75,Yes,Yes,Yes,No
481,AZE1993,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1993,61.3,75,Yes,Yes,Yes,No
482,AZE1994,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1994,64.4,75,Yes,Yes,Yes,No
483,AZE1995,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1995,64.4,75,Yes,Yes,Yes,No
484,AZE1996,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1996,64.4,75,Yes,Yes,Yes,No
485,AZE1997,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1997,64.4,75,Yes,Yes,Yes,No
486,AZE1998,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1998,64.4,75,Yes,Yes,Yes,No
487,AZE1999,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1999,64.4,75,Yes,Yes,Yes,No
