,ID,economy,latitude_x,longitude_x,country_code_x,Region,Income_group,reportyr,WBL INDEX,ENTREPRENEURSHIP,sign_contract,register_business,open_bank_account,discrimination_credit_prohibited,period,sign_contract_count,register_business_count,open_bank_account_count,discrimination_credit_prohibited_count,total_law_counts,Fam_A2F_Gender_LB,Fam_CM_SignContract_SC,Fam_CM_RegisterBiz_LB,Fam_CM_OpenBankAccount_LB
77,AGO1999,Angola,11.2027,17.8739,AGO,Sub-Saharan Africa,Lower middle income,1999.0,56.3,75.0,Yes,Yes,Yes,No,1997-2001,1.0,1.0,1.0,0.0,3.0,"Penal Code, Art. 197; Central Bank of Angola, Notice 02/2011, Art. 5; Notice 12/2016, Art. 5",No restrictions could be located,No restrictions could be located,"Law No. 1/88, Art. 10; National Bank Notices 02/2011 & 12/2016, Art. 5"
78,AGO2000,Angola,11.2027,17.8739,AGO,Sub-Saharan Africa,Lower middle income,2000.0,56.3,75.0,Yes,Yes,Yes,No,1997-2001,1.0,1.0,1.0,0.0,3.0,"Penal Code, Art. 197; Central Bank of Angola, Notice 02/2011, Art. 5; Notice 12/2016, Art. 5",No restrictions could be located,No restrictions could be located,"Law No. 1/88, Art. 10; National Bank Notices 02/2011 & 12/2016, Art. 5"
79,AGO2001,Angola,11.2027,17.8739,AGO,Sub-Saharan Africa,Lower middle income,2001.0,62.5,75.0,Yes,Yes,Yes,No,1997-2001,1.0,1.0,1.0,0.0,3.0,"Penal Code, Art. 197; Central Bank of Angola, Notice 02/2011, Art. 5; Notice 12/2016, Art. 5",No restrictions could be located,No restrictions could be located,"Law No. 1/88, Art. 10; National Bank Notices 02/2011 & 12/2016, Art. 5"
80,AGO2002,Angola,11.2027,17.8739,AGO,Sub-Saharan Africa,Lower middle income,2002.0,62.5,75.0,Yes,Yes,Yes,No,2002-2006,1.0,1.0,1.0,0.0,3.0,"Penal Code, Art. 197; Central Bank of Angola, Notice 02/2011, Art. 5; Notice 12/2016, Art. 5",No restrictions could be located,No restrictions could be located,"Law No. 1/88, Art. 10; National Bank Notices 02/2011 & 12/2016, Art. 5"
81,AGO2003,Angola,11.2027,17.8739,AGO,Sub-Saharan Africa,Lower middle income,2003.0,62.5,75.0,Yes,Yes,Yes,No,2002-2006,1.0,1.0,1.0,0.0,3.0,"Penal Code, Art. 197; Central Bank of Angola, Notice 02/2011, Art. 5; Notice 12/2016, Art. 5",No restrictions could be located,No restrictions could be located,"Law No. 1/88, Art. 10; National Bank Notices 02/2011 & 12/2016, Art. 5"
82,AGO2004,Angola,11.2027,17.8739,AGO,Sub-Saharan Africa,Lower middle income,2004.0,62.5,75.0,Yes,Yes,Yes,No,2002-2006,1.0,1.0,1.0,0.0,3.0,"Penal Code, Art. 197; Central Bank of Angola, Notice 02/2011, Art. 5; Notice 12/2016, Art. 5",No restrictions could be located,No restrictions could be located,"Law No. 1/88, Art. 10; National Bank Notices 02/2011 & 12/2016, Art. 5"
83,AGO2005,Angola,11.2027,17.8739,AGO,Sub-Saharan Africa,Lower middle income,2005.0,62.5,75.0,Yes,Yes,Yes,No,2002-2006,1.0,1.0,1.0,0.0,3.0,"Penal Code, Art. 197; Central Bank of Angola, Notice 02/2011, Art. 5; Notice 12/2016, Art. 5",No restrictions could be located,No restrictions could be located,"Law No. 1/88, Art. 10; National Bank Notices 02/2011 & 12/2016, Art. 5"
84,AGO2006,Angola,11.2027,17.8739,AGO,Sub-Saharan Africa,Lower middle income,2006.0,62.5,75.0,Yes,Yes,Yes,No,2002-2006,1.0,1.0,1.0,0.0,3.0,"Penal Code, Art. 197; Central Bank of Angola, Notice 02/2011, Art. 5; Notice 12/2016, Art. 5",No restrictions could be located,No restrictions could be located,"Law No. 1/88, Art. 10; National Bank Notices 02/2011 & 12/2016, Art. 5"
85,AGO2007,Angola,11.2027,17.8739,AGO,Sub-Saharan Africa,Lower middle income,2007.0,62.5,75.0,Yes,Yes,Yes,No,2007-2011,1.0,1.0,1.0,0.0,3.0,"Penal Code, Art. 197; Central Bank of Angola, Notice 02/2011, Art. 5; Notice 12/2016, Art. 5",No restrictions could be located,No restrictions could be located,"Law No. 1/88, Art. 10; National Bank Notices 02/2011 & 12/2016, Art. 5"
86,AGO2008,Angola,11.2027,17.8739,AGO,Sub-Saharan Africa,Lower middle income,2008.0,62.5,75.0,Yes,Yes,Yes,No,2007-2011,1.0,1.0,1.0,0.0,3.0,"Penal Code, Art. 197; Central Bank of Angola, Notice 02/2011, Art. 5; Notice 12/2016, Art. 5",No restrictions could be located,No restrictions could be located,"Law No. 1/88, Art. 10; National Bank Notices 02/2011 & 12/2016, Art. 5"
87,AGO2009,Angola,11.2027,17.8739,AGO,Sub-Saharan Africa,Lower middle income,2009.0,62.5,75.0,Yes,Yes,Yes,No,2007-2011,1.0,1.0,1.0,0.0,3.0,"Penal Code, Art. 197; Central Bank of Angola, Notice 02/2011, Art. 5; Notice 12/2016, Art. 5",No restrictions could be located,No restrictions could be located,"Law No. 1/88, Art. 10; National Bank Notices 02/2011 & 12/2016, Art. 5"
88,AGO2010,Angola,11.2027,17.8739,AGO,Sub-Saharan Africa,Lower middle income,2010.0,62.5,75.0,Yes,Yes,Yes,No,2007-2011,1.0,1.0,1.0,0.0,3.0,"Penal Code, Art. 197; Central Bank of Angola, Notice 02/2011, Art. 5; Notice 12/2016, Art. 5",No restrictions could be located,No restrictions could be located,"Law No. 1/88, Art. 10; National Bank Notices 02/2011 & 12/2016, Art. 5"
89,AGO2011,Angola,11.2027,17.8739,AGO,Sub-Saharan Africa,Lower middle income,2011.0,62.5,75.0,Yes,Yes,Yes,No,2007-2011,1.0,1.0,1.0,0.0,3.0,"Penal Code, Art. 197; Central Bank of Angola, Notice 02/2011, Art. 5; Notice 12/2016, Art. 5",No restrictions could be located,No restrictions could be located,"Law No. 1/88, Art. 10; National Bank Notices 02/2011 & 12/2016, Art. 5"
90,AGO2012,Angola,11.2027,17.8739,AGO,Sub-Saharan Africa,Lower middle income,2012.0,65.0,75.0,Yes,Yes,Yes,No,2012-2016,1.0,1.0,1.0,0.0,3.0,"Penal Code, Art. 197; Central Bank of Angola, Notice 02/2011, Art. 5; Notice 12/2016, Art. 5",No restrictions could be located,No restrictions could be located,"Law No. 1/88, Art. 10; National Bank Notices 02/2011 & 12/2016, Art. 5"
91,AGO2013,Angola,11.2027,17.8739,AGO,Sub-Saharan Africa,Lower middle income,2013.0,70.6,100.0,Yes,Yes,Yes,Yes,2012-2016,1.0,1.0,1.0,1.0,4.0,"Penal Code, Art. 197; Central Bank of Angola, Notice 02/2011, Art. 5; Notice 12/2016, Art. 5",No restrictions could be located,No restrictions could be located,"Law No. 1/88, Art. 10; National Bank Notices 02/2011 & 12/2016, Art. 5"
92,AGO2014,Angola,11.2027,17.8739,AGO,Sub-Saharan Africa,Lower middle income,2014.0,70.6,100.0,Yes,Yes,Yes,Yes,2012-2016,1.0,1.0,1.0,1.0,4.0,"Penal Code, Art. 197; Central Bank of Angola, Notice 02/2011, Art. 5; Notice 12/2016, Art. 5",No restrictions could be located,No restrictions could be located,"Law No. 1/88, Art. 10; National Bank Notices 02/2011 & 12/2016, Art. 5"
93,AGO2015,Angola,11.2027,17.8739,AGO,Sub-Saharan Africa,Lower middle income,2015.0,70.6,100.0,Yes,Yes,Yes,Yes,2012-2016,1.0,1.0,1.0,1.0,4.0,"Penal Code, Art. 197; Central Bank of Angola, Notice 02/2011, Art. 5; Notice 12/2016, Art. 5",No restrictions could be located,No restrictions could be located,"Law No. 1/88, Art. 10; National Bank Notices 02/2011 & 12/2016, Art. 5"
94,AGO2016,Angola,11.2027,17.8739,AGO,Sub-Saharan Africa,Lower middle income,2016.0,70.6,100.0,Yes,Yes,Yes,Yes,2012-2016,1.0,1.0,1.0,1.0,4.0,"Penal Code, Art. 197; Central Bank of Angola, Notice 02/2011, Art. 5; Notice 12/2016, Art. 5",No restrictions could be located,No restrictions could be located,"Law No. 1/88, Art. 10; National Bank Notices 02/2011 & 12/2016, Art. 5"
95,AGO2017,Angola,11.2027,17.8739,AGO,Sub-Saharan Africa,Lower middle income,2017.0,73.1,100.0,Yes,Yes,Yes,Yes,2017-2021,1.0,1.0,1.0,1.0,4.0,"Penal Code, Art. 197; Central Bank of Angola, Notice 02/2011, Art. 5; Notice 12/2016, Art. 5",No restrictions could be located,No restrictions could be located,"Law No. 1/88, Art. 10; National Bank Notices 02/2011 & 12/2016, Art. 5"
96,AGO2018,Angola,11.2027,17.8739,AGO,Sub-Saharan Africa,Lower middle income,2018.0,73.1,100.0,Yes,Yes,Yes,Yes,2017-2021,1.0,1.0,1.0,1.0,4.0,"Penal Code, Art. 197; Central Bank of Angola, Notice 02/2011, Art. 5; Notice 12/2016, Art. 5",No restrictions could be located,No restrictions could be located,"Law No. 1/88, Art. 10; National Bank Notices 02/2011 & 12/2016, Art. 5"
97,AGO2019,Angola,11.2027,17.8739,AGO,Sub-Saharan Africa,Lower middle income,2019.0,73.1,100.0,Yes,Yes,Yes,Yes,2017-2021,1.0,1.0,1.0,1.0,4.0,"Penal Code, Art. 197; Central Bank of Angola, Notice 02/2011, Art. 5; Notice 12/2016, Art. 5",No restrictions could be located,No restrictions could be located,"Law No. 1/88, Art. 10; National Bank Notices 02/2011 & 12/2016, Art. 5"
98,AGO2020,Angola,11.2027,17.8739,AGO,Sub-Saharan Africa,Lower middle income,2020.0,73.1,100.0,Yes,Yes,Yes,Yes,2017-2021,1.0,1.0,1.0,1.0,4.0,"Penal Code, Art. 197; Central Bank of Angola, Notice 02/2011, Art. 5; Notice 12/2016, Art. 5",No restrictions could be located,No restrictions could be located,"Law No. 1/88, Art. 10; National Bank Notices 02/2011 & 12/2016, Art. 5"
99,AGO2021,Angola,11.2027,17.8739,AGO,Sub-Saharan Africa,Lower middle income,2021.0,73.1,100.0,Yes,Yes,Yes,Yes,2017-2021,1.0,1.0,1.0,1.0,4.0,"Penal Code, Art. 197; Central Bank of Angola, Notice 02/2011, Art. 5; Notice 12/2016, Art. 5",No restrictions could be located,No restrictions could be located,"Law No. 1/88, Art. 10; National Bank Notices 02/2011 & 12/2016, Art. 5"
100,ALB1972,Albania,41.153332,20.168331,ALB,Europe & Central Asia,Upper middle income,1972.0,59.4,75.0,Yes,Yes,Yes,No,1972-1976,1.0,1.0,1.0,0.0,3.0,"Law on Protection from Discrimination, Arts. 1 and 20(2)(e)","Family Code, Arts. 1 and 50","Law on Entrepreneurs and Commercial Companies, Art. 6","Family Code, Arts. 1 and 50"
101,ALB1973,Albania,41.153332,20.168331,ALB,Europe & Central Asia,Upper middle income,1973.0,59.4,75.0,Yes,Yes,Yes,No,1972-1976,1.0,1.0,1.0,0.0,3.0,"Law on Protection from Discrimination, Arts. 1 and 20(2)(e)","Family Code, Arts. 1 and 50","Law on Entrepreneurs and Commercial Companies, Art. 6","Family Code, Arts. 1 and 50"
102,ALB1974,Albania,41.153332,20.168331,ALB,Europe & Central Asia,Upper middle income,1974.0,59.4,75.0,Yes,Yes,Yes,No,1972-1976,1.0,1.0,1.0,0.0,3.0,"Law on Protection from Discrimination, Arts. 1 and 20(2)(e)","Family Code, Arts. 1 and 50","Law on Entrepreneurs and Commercial Companies, Art. 6","Family Code, Arts. 1 and 50"
103,ALB1975,Albania,41.153332,20.168331,ALB,Europe & Central Asia,Upper middle income,1975.0,59.4,75.0,Yes,Yes,Yes,No,1972-1976,1.0,1.0,1.0,0.0,3.0,"Law on Protection from Discrimination, Arts. 1 and 20(2)(e)","Family Code, Arts. 1 and 50","Law on Entrepreneurs and Commercial Companies, Art. 6","Family Code, Arts. 1 and 50"
104,ALB1976,Albania,41.153332,20.168331,ALB,Europe & Central Asia,Upper middle income,1976.0,59.4,75.0,Yes,Yes,Yes,No,1972-1976,1.0,1.0,1.0,0.0,3.0,"Law on Protection from Discrimination, Arts. 1 and 20(2)(e)","Family Code, Arts. 1 and 50","Law on Entrepreneurs and Commercial Companies, Art. 6","Family Code, Arts. 1 and 50"
105,ALB1977,Albania,41.153332,20.168331,ALB,Europe & Central Asia,Upper middle income,1977.0,59.4,75.0,Yes,Yes,Yes,No,1977-1981,1.0,1.0,1.0,0.0,3.0,"Law on Protection from Discrimination, Arts. 1 and 20(2)(e)","Family Code, Arts. 1 and 50","Law on Entrepreneurs and Commercial Companies, Art. 6","Family Code, Arts. 1 and 50"
106,ALB1978,Albania,41.153332,20.168331,ALB,Europe & Central Asia,Upper middle income,1978.0,59.4,75.0,Yes,Yes,Yes,No,1977-1981,1.0,1.0,1.0,0.0,3.0,"Law on Protection from Discrimination, Arts. 1 and 20(2)(e)","Family Code, Arts. 1 and 50","Law on Entrepreneurs and Commercial Companies, Art. 6","Family Code, Arts. 1 and 50"
107,ALB1979,Albania,41.153332,20.168331,ALB,Europe & Central Asia,Upper middle income,1979.0,59.4,75.0,Yes,Yes,Yes,No,1977-1981,1.0,1.0,1.0,0.0,3.0,"Law on Protection from Discrimination, Arts. 1 and 20(2)(e)","Family Code, Arts. 1 and 50","Law on Entrepreneurs and Commercial Companies, Art. 6","Family Code, Arts. 1 and 50"
108,ALB1980,Albania,41.153332,20.168331,ALB,Europe & Central Asia,Upper middle income,1980.0,59.4,75.0,Yes,Yes,Yes,No,1977-1981,1.0,1.0,1.0,0.0,3.0,"Law on Protection from Discrimination, Arts. 1 and 20(2)(e)","Family Code, Arts. 1 and 50","Law on Entrepreneurs and Commercial Companies, Art. 6","Family Code, Arts. 1 and 50"
109,ALB1981,Albania,41.153332,20.168331,ALB,Europe & Central Asia,Upper middle income,1981.0,59.4,75.0,Yes,Yes,Yes,No,1977-1981,1.0,1.0,1.0,0.0,3.0,"Law on Protection from Discrimination, Arts. 1 and 20(2)(e)","Family Code, Arts. 1 and 50","Law on Entrepreneurs and Commercial Companies, Art. 6","Family Code, Arts. 1 and 50"
110,ALB1982,Albania,41.153332,20.168331,ALB,Europe & Central Asia,Upper middle income,1982.0,59.4,75.0,Yes,Yes,Yes,No,1982-1986,1.0,1.0,1.0,0.0,3.0,"Law on Protection from Discrimination, Arts. 1 and 20(2)(e)","Family Code, Arts. 1 and 50","Law on Entrepreneurs and Commercial Companies, Art. 6","Family Code, Arts. 1 and 50"
111,ALB1983,Albania,41.153332,20.168331,ALB,Europe & Central Asia,Upper middle income,1983.0,59.4,75.0,Yes,Yes,Yes,No,1982-1986,1.0,1.0,1.0,0.0,3.0,"Law on Protection from Discrimination, Arts. 1 and 20(2)(e)","Family Code, Arts. 1 and 50","Law on Entrepreneurs and Commercial Companies, Art. 6","Family Code, Arts. 1 and 50"
112,ALB1984,Albania,41.153332,20.168331,ALB,Europe & Central Asia,Upper middle income,1984.0,59.4,75.0,Yes,Yes,Yes,No,1982-1986,1.0,1.0,1.0,0.0,3.0,"Law on Protection from Discrimination, Arts. 1 and 20(2)(e)","Family Code, Arts. 1 and 50","Law on Entrepreneurs and Commercial Companies, Art. 6","Family Code, Arts. 1 and 50"
113,ALB1985,Albania,41.153332,20.168331,ALB,Europe & Central Asia,Upper middle income,1985.0,59.4,75.0,Yes,Yes,Yes,No,1982-1986,1.0,1.0,1.0,0.0,3.0,"Law on Protection from Discrimination, Arts. 1 and 20(2)(e)","Family Code, Arts. 1 and 50","Law on Entrepreneurs and Commercial Companies, Art. 6","Family Code, Arts. 1 and 50"
114,ALB1986,Albania,41.153332,20.168331,ALB,Europe & Central Asia,Upper middle income,1986.0,59.4,75.0,Yes,Yes,Yes,No,1982-1986,1.0,1.0,1.0,0.0,3.0,"Law on Protection from Discrimination, Arts. 1 and 20(2)(e)","Family Code, Arts. 1 and 50","Law on Entrepreneurs and Commercial Companies, Art. 6","Family Code, Arts. 1 and 50"
115,ALB1987,Albania,41.153332,20.168331,ALB,Europe & Central Asia,Upper middle income,1987.0,59.4,75.0,Yes,Yes,Yes,No,1987-1991,1.0,1.0,1.0,0.0,3.0,"Law on Protection from Discrimination, Arts. 1 and 20(2)(e)","Family Code, Arts. 1 and 50","Law on Entrepreneurs and Commercial Companies, Art. 6","Family Code, Arts. 1 and 50"
116,ALB1988,Albania,41.153332,20.168331,ALB,Europe & Central Asia,Upper middle income,1988.0,59.4,75.0,Yes,Yes,Yes,No,1987-1991,1.0,1.0,1.0,0.0,3.0,"Law on Protection from Discrimination, Arts. 1 and 20(2)(e)","Family Code, Arts. 1 and 50","Law on Entrepreneurs and Commercial Companies, Art. 6","Family Code, Arts. 1 and 50"
117,ALB1989,Albania,41.153332,20.168331,ALB,Europe & Central Asia,Upper middle income,1989.0,59.4,75.0,Yes,Yes,Yes,No,1987-1991,1.0,1.0,1.0,0.0,3.0,"Law on Protection from Discrimination, Arts. 1 and 20(2)(e)","Family Code, Arts. 1 and 50","Law on Entrepreneurs and Commercial Companies, Art. 6","Family Code, Arts. 1 and 50"
118,ALB1990,Albania,41.153332,20.168331,ALB,Europe & Central Asia,Upper middle income,1990.0,59.4,75.0,Yes,Yes,Yes,No,1987-1991,1.0,1.0,1.0,0.0,3.0,"Law on Protection from Discrimination, Arts. 1 and 20(2)(e)","Family Code, Arts. 1 and 50","Law on Entrepreneurs and Commercial Companies, Art. 6","Family Code, Arts. 1 and 50"
119,ALB1991,Albania,41.153332,20.168331,ALB,Europe & Central Asia,Upper middle income,1991.0,59.4,75.0,Yes,Yes,Yes,No,1987-1991,1.0,1.0,1.0,0.0,3.0,"Law on Protection from Discrimination, Arts. 1 and 20(2)(e)","Family Code, Arts. 1 and 50","Law on Entrepreneurs and Commercial Companies, Art. 6","Family Code, Arts. 1 and 50"
120,ALB1992,Albania,41.153332,20.168331,ALB,Europe & Central Asia,Upper middle income,1992.0,59.4,75.0,Yes,Yes,Yes,No,1992-1996,1.0,1.0,1.0,0.0,3.0,"Law on Protection from Discrimination, Arts. 1 and 20(2)(e)","Family Code, Arts. 1 and 50","Law on Entrepreneurs and Commercial Companies, Art. 6","Family Code, Arts. 1 and 50"
121,ALB1993,Albania,41.153332,20.168331,ALB,Europe & Central Asia,Upper middle income,1993.0,59.4,75.0,Yes,Yes,Yes,No,1992-1996,1.0,1.0,1.0,0.0,3.0,"Law on Protection from Discrimination, Arts. 1 and 20(2)(e)","Family Code, Arts. 1 and 50","Law on Entrepreneurs and Commercial Companies, Art. 6","Family Code, Arts. 1 and 50"
122,ALB1994,Albania,41.153332,20.168331,ALB,Europe & Central Asia,Upper middle income,1994.0,65.0,75.0,Yes,Yes,Yes,No,1992-1996,1.0,1.0,1.0,0.0,3.0,"Law on Protection from Discrimination, Arts. 1 and 20(2)(e)","Family Code, Arts. 1 and 50","Law on Entrepreneurs and Commercial Companies, Art. 6","Family Code, Arts. 1 and 50"
123,ALB1995,Albania,41.153332,20.168331,ALB,Europe & Central Asia,Upper middle income,1995.0,65.0,75.0,Yes,Yes,Yes,No,1992-1996,1.0,1.0,1.0,0.0,3.0,"Law on Protection from Discrimination, Arts. 1 and 20(2)(e)","Family Code, Arts. 1 and 50","Law on Entrepreneurs and Commercial Companies, Art. 6","Family Code, Arts. 1 and 50"
124,ALB1996,Albania,41.153332,20.168331,ALB,Europe & Central Asia,Upper middle income,1996.0,65.0,75.0,Yes,Yes,Yes,No,1992-1996,1.0,1.0,1.0,0.0,3.0,"Law on Protection from Discrimination, Arts. 1 and 20(2)(e)","Family Code, Arts. 1 and 50","Law on Entrepreneurs and Commercial Companies, Art. 6","Family Code, Arts. 1 and 50"
125,ALB1997,Albania,41.153332,20.168331,ALB,Europe & Central Asia,Upper middle income,1997.0,80.0,75.0,Yes,Yes,Yes,No,1997-2001,1.0,1.0,1.0,0.0,3.0,"Law on Protection from Discrimination, Arts. 1 and 20(2)(e)","Family Code, Arts. 1 and 50","Law on Entrepreneurs and Commercial Companies, Art. 6","Family Code, Arts. 1 and 50"
126,ALB1998,Albania,41.153332,20.168331,ALB,Europe & Central Asia,Upper middle income,1998.0,80.0,75.0,Yes,Yes,Yes,No,1997-2001,1.0,1.0,1.0,0.0,3.0,"Law on Protection from Discrimination, Arts. 1 and 20(2)(e)","Family Code, Arts. 1 and 50","Law on Entrepreneurs and Commercial Companies, Art. 6","Family Code, Arts. 1 and 50"
127,ALB1999,Albania,41.153332,20.168331,ALB,Europe & Central Asia,Upper middle income,1999.0,80.0,75.0,Yes,Yes,Yes,No,1997-2001,1.0,1.0,1.0,0.0,3.0,"Law on Protection from Discrimination, Arts. 1 and 20(2)(e)","Family Code, Arts. 1 and 50","Law on Entrepreneurs and Commercial Companies, Art. 6","Family Code, Arts. 1 and 50"
128,ALB2000,Albania,41.153332,20.168331,ALB,Europe & Central Asia,Upper middle income,2000.0,80.0,75.0,Yes,Yes,Yes,No,1997-2001,1.0,1.0,1.0,0.0,3.0,"Law on Protection from Discrimination, Arts. 1 and 20(2)(e)","Family Code, Arts. 1 and 50","Law on Entrepreneurs and Commercial Companies, Art. 6","Family Code, Arts. 1 and 50"
129,ALB2001,Albania,41.153332,20.168331,ALB,Europe & Central Asia,Upper middle income,2001.0,80.0,75.0,Yes,Yes,Yes,No,1997-2001,1.0,1.0,1.0,0.0,3.0,"Law on Protection from Discrimination, Arts. 1 and 20(2)(e)","Family Code, Arts. 1 and 50","Law on Entrepreneurs and Commercial Companies, Art. 6","Family Code, Arts. 1 and 50"
130,ALB2002,Albania,41.153332,20.168331,ALB,Europe & Central Asia,Upper middle income,2002.0,80.0,75.0,Yes,Yes,Yes,No,2002-2006,1.0,1.0,1.0,0.0,3.0,"Law on Protection from Discrimination, Arts. 1 and 20(2)(e)","Family Code, Arts. 1 and 50","Law on Entrepreneurs and Commercial Companies, Art. 6","Family Code, Arts. 1 and 50"
131,ALB2003,Albania,41.153332,20.168331,ALB,Europe & Central Asia,Upper middle income,2003.0,80.0,75.0,Yes,Yes,Yes,No,2002-2006,1.0,1.0,1.0,0.0,3.0,"Law on Protection from Discrimination, Arts. 1 and 20(2)(e)","Family Code, Arts. 1 and 50","Law on Entrepreneurs and Commercial Companies, Art. 6","Family Code, Arts. 1 and 50"
132,ALB2004,Albania,41.153332,20.168331,ALB,Europe & Central Asia,Upper middle income,2004.0,80.0,75.0,Yes,Yes,Yes,No,2002-2006,1.0,1.0,1.0,0.0,3.0,"Law on Protection from Discrimination, Arts. 1 and 20(2)(e)","Family Code, Arts. 1 and 50","Law on Entrepreneurs and Commercial Companies, Art. 6","Family Code, Arts. 1 and 50"
133,ALB2005,Albania,41.153332,20.168331,ALB,Europe & Central Asia,Upper middle income,2005.0,80.0,75.0,Yes,Yes,Yes,No,2002-2006,1.0,1.0,1.0,0.0,3.0,"Law on Protection from Discrimination, Arts. 1 and 20(2)(e)","Family Code, Arts. 1 and 50","Law on Entrepreneurs and Commercial Companies, Art. 6","Family Code, Arts. 1 and 50"
134,ALB2006,Albania,41.153332,20.168331,ALB,Europe & Central Asia,Upper middle income,2006.0,80.0,75.0,Yes,Yes,Yes,No,2002-2006,1.0,1.0,1.0,0.0,3.0,"Law on Protection from Discrimination, Arts. 1 and 20(2)(e)","Family Code, Arts. 1 and 50","Law on Entrepreneurs and Commercial Companies, Art. 6","Family Code, Arts. 1 and 50"
135,ALB2007,Albania,41.153332,20.168331,ALB,Europe & Central Asia,Upper middle income,2007.0,80.0,75.0,Yes,Yes,Yes,No,2007-2011,1.0,1.0,1.0,0.0,3.0,"Law on Protection from Discrimination, Arts. 1 and 20(2)(e)","Family Code, Arts. 1 and 50","Law on Entrepreneurs and Commercial Companies, Art. 6","Family Code, Arts. 1 and 50"
136,ALB2008,Albania,41.153332,20.168331,ALB,Europe & Central Asia,Upper middle income,2008.0,82.5,75.0,Yes,Yes,Yes,No,2007-2011,1.0,1.0,1.0,0.0,3.0,"Law on Protection from Discrimination, Arts. 1 and 20(2)(e)","Family Code, Arts. 1 and 50","Law on Entrepreneurs and Commercial Companies, Art. 6","Family Code, Arts. 1 and 50"
